pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3163.219247373494,3164.0,-0.7807526265060005,0.7807526265060005
A-C,4725.377262696198,4724.951248513675,0.4260141825234314,0.4260141825234314
A-D,4201.999278280235,4202.0,-0.000721719765351736,0.000721719765351736
A-E,1396.2713272768872,1396.5410885805763,-0.2697613036891653,0.2697613036891653
A-F,3446.027745566175,3445.000000000001,1.0277455661739623,1.0277455661739623
A-G,4829.418617000737,4830.000000000001,-0.5813829992639512,0.5813829992639512
A-H,4539.048357725307,4538.999999999999,0.04835772530805116,0.04835772530805116
B-C,3927.547439757139,3927.5710659898477,-0.023626232708920725,0.023626232708920725
B-D,5926.946146434961,5926.5,0.44614643496061035,0.44614643496061035
B-E,3244.3658104525603,3243.437743190662,0.9280672618983772,0.9280672618983772
B-F,1368.2384063869367,1368.4999999999998,-0.26159361306304163,0.26159361306304163
B-G,4084.512348976299,4084.3599999999997,0.1523489762994359,0.1523489762994359
B-H,6080.640225804018,6081.000000000001,-0.35977419598293636,0.35977419598293636
C-D,3856.0231563462107,3856.212371134021,-0.18921478781021506,0.18921478781021506
C-E,4903.4140416525015,4904.0,-0.5859583474984902,0.5859583474984902
C-F,4095.336621932375,4095.21528525296,0.12133667941498061,0.12133667941498061
C-G,1360.3522599925288,1360.3522599925288,0.0,0.0
C-H,4007.661234650681,4007.4697247706417,0.19150988003912062,0.19150988003912062
D-E,4592.638477405854,4592.509522945765,0.12895446008951694,0.12895446008951694
D-F,6035.55457031717,6036.177801157286,-0.6232308401158662,0.6232308401158662
D-G,4047.824226705297,4047.534441805226,0.28978490007102664,0.28978490007102664
D-H,1566.2618980169975,1566.2618980169975,0.0,0.0
E-F,2943.3196981937226,2944.0739726027405,-0.754274409017853,0.754274409017853
E-G,4614.957143938302,4614.539936102236,0.4172078360652449,0.4172078360652449
E-H,4440.0,4440.0,0.0,0.0
F-G,3786.452488687783,3786.452488687783,0.0,0.0
F-H,5833.212185495138,5832.887187751813,0.3249977433251843,0.3249977433251843
G-H,3658.834781564319,3659.0000000000005,-0.16521843568125405,0.16521843568125405
