capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.000630884411185784,0.0011617450903844107,0.002059647717865345,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R01,BSDC91,1200,1200,0.0006592038892593039,0.0013054695244032308,0.0025376440344430564,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R02,BS2DCE,1201,1201,0.0011462716590345582,0.0023418385871175566,0.005066459091591528,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R02,BSDC91,1200,1200,0.0007404347726582555,0.0014366805301323337,0.002940701043270693,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R03,BS2DCE,1200,1200,0.000590428655660514,0.001122956980149159,0.0027475794933780424,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R03,BSDC91,1200,1200,0.0006480814364810217,0.0013019712881551019,0.002536433921223599,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R04,BS2DCE,1200,1200,0.0006035762910558254,0.0012040847522013988,0.002146326109566444,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R04,BSDC91,1200,1200,0.0006004109395139227,0.001155326826367515,0.0019547558100176158,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R05,BS2DCE,1200,1200,0.0006792912685100727,0.0012986492727784377,0.002383656822136264,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R05,BSDC91,1201,1201,0.0006515294197989772,0.001153890541689289,0.0018573156675745525,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R06,BS2DCE,1200,1200,0.0012895910394223544,0.0027269223054022136,0.004778755858773625,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R06,BSDC91,1201,1201,0.0007218655435631373,0.0014406598444325113,0.0024623668469868918,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R07,BS2DCE,1200,1200,0.0004667923415029591,0.000815847646436229,0.0013852767543929144,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R07,BSDC91,1201,1201,0.0006151809204943958,0.0011762422666540021,0.0021298904338428195,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R08,BS2DCE,1201,1201,0.0011267780396012504,0.002446344314843614,0.009200933033142811,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R08,BSDC91,1200,1200,0.0006394384980716705,0.0013829896294868921,0.0021415912635569393,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R09,BS2DCE,1200,1200,0.000975575176445912,0.002148456096110796,0.00414512865047381,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R09,BSDC91,1200,1200,0.0006526848504174408,0.0012918884956795672,0.0020908030631451137,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R10,BS2DCE,1200,1200,0.0007871928894187552,0.0015743456541143289,0.003132233451734378,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R10,BSDC91,1200,1200,0.00042782692098690866,0.0008352947513661697,0.0014462605650848212,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R11,BS2DCE,1201,1201,0.0007518927152755792,0.00148223507913048,0.0029353738862966505,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R11,BSDC91,1200,1200,0.0005623335436327829,0.0010623551643117967,0.0025913459829401157,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R12,BS2DCE,1200,1200,0.000631721833429791,0.001280047289351966,0.003423138520411077,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R12,BSDC91,1200,1200,0.00043173956900392145,0.0007986637084832429,0.0018299529608429216,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R13,BS2DCE,1201,1201,11.367189331439205,0.001640085207501665,368.81434787478577,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R13,BSDC91,1200,1200,0.0005127469125094402,0.001015663416866092,0.002291827062789112,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R14,BS2DCE,1201,1201,0.0006330005891717118,0.001320793114702867,0.0032914977986712043,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R14,BSDC91,1200,1200,0.0005780847262283885,0.0012360418051965624,0.002188323053522671,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R15,BS2DCE,1200,1200,0.000763735963739882,0.0016306214241836267,0.003126222601843296,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R15,BSDC91,1200,1200,0.00046284790053839457,0.0007971309873761703,0.0019488906395061453,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R16,BS2DCE,1201,1201,0.0006518751267974465,0.0013705180497692784,0.0022549537069055134,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R16,BSDC91,1200,1200,0.0007271978899491161,0.0015288134385032272,0.0034032885516069628,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R17,BS2DCE,1201,1201,0.0006964927681430528,0.0015148754597442053,0.002219527179118521,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R17,BSDC91,1200,1200,0.0007083148511624475,0.001474789044523403,0.0023669721786010126,1.0,1.0,R2:L7:I1+I3+I7:T6,S03,R2,L7,I1+I3+I7,T6,128.05650000000003,1.0,False
R01,BS2DCE,1201,1201,0.0006033663414473448,0.0012207905967848865,0.002288444103331872,1.0,1.0,R2:L7:I1+I3+I7:T8,S03,R2,L7,I1+I3+I7,T8,187.15950000000007,1.0,True
R01,BSDC91,1200,1200,0.0005942563034988421,0.001193768682342612,0.00226188794197364,1.0,1.0,R2:L7:I1+I3+I7:T8,S03,R2,L7,I1+I3+I7,T8,187.15950000000007,1.0,True
R02,BS2DCE,1201,1201,0.0010148849503433973,0.002055766588151776,0.005127798773078292,1.0,1.0,R2:L7:I1+I3+I7:T8,S03,R2,L7,I1+I3+I7,T8,187.15950000000007,1.0,True
