A	760186071	build-anchor-A-matrix/zephyr/zephyr.hex	matrix
B	760185876	build-anchor-B-master-full/zephyr/zephyr.hex	master-full
C	760185878	build-anchor-C-matrix/zephyr/zephyr.hex	matrix
D	760186081	build-anchor-D-matrix/zephyr/zephyr.hex	matrix
E	760185904	build-anchor-E-matrix/zephyr/zephyr.hex	matrix
F	760186124	build-anchor-F-matrix/zephyr/zephyr.hex	matrix
G	760185889	build-anchor-G-matrix/zephyr/zephyr.hex	matrix
H	760186121	build-anchor-H-matrix/zephyr/zephyr.hex	matrix
