phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,sand_lime_brick,3,x_min+x_max+y_min,20,,0,cuda:0,847,128,108416,0.06424454599618912,0.05965132638812065,0.08075238764286041,0.14750829339027405,0.1695133000612259,0.11971233785152435,0.2456212341785431,0.28456318378448486,0.16017886996269226,0.26404961943626404,0.2999153137207031,0.0005626475904136896,0.0
