row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L7:I7:T6,S00,load_imu_prior_cache,L7:I7,0.005408722001448041,,,,
R4:L7:I7:T6,S00,load_track_tensors_cache,L7:I7,1.0900002962443978e-06,,,,
R4:L7:I7:T6,S00,torch_gpu,,16.87176959900171,0,1,16.87176959900171,16.87176959900171
R4:L7:I7:T8,S00,torch_gpu,,18.166331707998324,0,1,18.166331707998324,18.166331707998324
R4:L7:I8:T6,S00,load_imu_prior_cache,L7:I8,0.006057574999431381,,,,
R4:L7:I8:T6,S00,load_track_tensors_cache,L7:I8,1.3700009731110185e-06,,,,
R4:L7:I8:T6,S00,torch_gpu,,15.46037453399913,0,1,15.46037453399913,15.46037453399913
R4:L7:I8:T8,S00,torch_gpu,,16.52565949700147,0,1,16.52565949700147,16.52565949700147
R4:L7:I1+I3+I7:T6,S00,load_imu_prior_cache,L7:I1+I3+I7,0.004404066003189655,,,,
R4:L7:I1+I3+I7:T6,S00,load_track_tensors_cache,L7:I1+I3+I7,1.0000003385357559e-06,,,,
R4:L7:I1+I3+I7:T6,S00,torch_gpu,,16.932077370001934,0,1,16.932077370001934,16.932077370001934
R4:L7:I1+I3+I7:T8,S00,torch_gpu,,15.47600191699894,0,1,15.47600191699894,15.47600191699894
R4:L7:I1+I2+I3+I8:T6,S00,load_imu_prior_cache,L7:I1+I2+I3+I8,0.004518316000030609,,,,
R4:L7:I1+I2+I3+I8:T6,S00,load_track_tensors_cache,L7:I1+I2+I3+I8,9.19997546589002e-07,,,,
R4:L7:I1+I2+I3+I8:T6,S00,torch_gpu,,16.955846021999605,0,1,16.955846021999605,16.955846021999605
R4:L7:I1+I2+I3+I8:T8,S00,torch_gpu,,15.281741885999509,0,1,15.281741885999509,15.281741885999509
