pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2394.528818006293,2394.68,-0.15118199370681396,0.15118199370681396
A-C,2850.5574628052714,2851.9305,-1.3730371947285676,1.3730371947285676
A-D,3729.1197647409635,3729.7265,-0.6067352590366681,0.6067352590366681
A-E,1215.9920839367217,1216.6015,-0.6094160632783314,0.6094160632783314
A-F,2602.640790309384,2602.957,-0.3162096906157785,0.3162096906157785
A-G,3274.258832747625,3272.335,1.923832747625056,1.923832747625056
A-H,3816.255472501679,3816.2205,0.03497250167902166,0.03497250167902166
B-C,3632.7222558233484,3632.501,0.22125582334820137,0.22125582334820137
B-D,5383.470243786931,5382.4565,1.0137437869307178,1.0137437869307178
B-E,2730.104256327389,2729.8075,0.29675632738917557,0.29675632738917557
B-F,1115.3560631484822,1115.215,0.14106314848231705,0.14106314848231705
B-G,3873.4475776735335,3873.341,0.10657767353359304,0.10657767353359304
B-H,5402.974558803654,5404.4145,-1.4399411963458988,1.4399411963458988
C-D,2115.4744768383107,2115.652,-0.17752316168935067,0.17752316168935067
C-E,3254.9075329647353,3253.77,1.1375329647353283,1.1375329647353283
C-F,3803.9362363954065,3803.839,0.09723639540652584,0.09723639540652584
C-G,1271.1021204634742,1271.7285,-0.6263795365257465,0.6263795365257465
C-H,2333.399792318454,2333.062,0.3377923184539213,0.3377923184539213
D-E,4021.892142026096,4021.836,0.056142026096040354,0.056142026096040354
D-F,5477.932691595395,5478.0855,-0.15280840460491163,0.15280840460491163
D-G,2561.928951655951,2562.206,-0.2770483440490352,0.2770483440490352
D-H,1141.0439035851452,1140.9015,0.1424035851453027,0.1424035851453027
E-F,2407.5541752796394,2407.347,0.20717527963915927,0.20717527963915927
E-G,3202.5103250265915,3204.1275,-1.6171749734085097,1.6171749734085097
E-H,3753.689888103758,3753.0495,0.6403881037581414,0.6403881037581414
F-G,3676.910995334359,3677.1145,-0.20350466564104863,0.20350466564104863
F-H,5262.272121847741,5261.9455,0.3266218477410803,0.3266218477410803
G-H,2164.086327605212,2163.8165,0.26982760521195814,0.26982760521195814
