capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0006602855356819138,0.0013756249866928164,0.003289703113699587,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R01,BSDC91,1200,1200,0.0015307321931973318,0.003040295389622603,0.011368820072730237,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R02,BS2DCE,1201,1201,0.0009177138986924685,0.0018851435102559026,0.004294282054269809,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R02,BSDC91,1200,1200,0.0007477675000438643,0.0015509047388425825,0.0041241594551645055,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R03,BS2DCE,1200,1200,0.0005731991569156324,0.0011812054646840727,0.0026050932099950523,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R03,BSDC91,1200,1200,0.0008460025395906065,0.0013925066729032507,0.008232073577428894,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R04,BS2DCE,1200,1200,0.0005552128194469635,0.0011134285864228821,0.003310238882443408,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R04,BSDC91,1200,1200,0.0009818878192275483,0.0018570965844936875,0.006542805432239564,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R05,BS2DCE,1200,1200,0.0008714423798350926,0.0018125000322407668,0.00474320560642532,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R05,BSDC91,1201,1201,0.0010505746402007417,0.002225044229796648,0.005420378149847929,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R06,BS2DCE,1200,1200,0.001089565973625092,0.0022935449567878393,0.006101469092648116,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R06,BSDC91,1201,1201,0.00103212093105391,0.0021424917158670174,0.00443246703801783,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R07,BS2DCE,1200,1200,0.0012225386115121356,0.0026184687921248007,0.005186152895089957,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R07,BSDC91,1201,1201,0.0012030118783209406,0.0026696759459131536,0.007350535538723727,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R08,BS2DCE,1201,1201,0.0010040172759135809,0.002251940195761606,0.006057040409667514,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R08,BSDC91,1200,1200,0.0004237733100477485,0.0008066025150951575,0.001226830432535039,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R09,BS2DCE,1200,1200,0.00105120871580011,0.0021945369099967897,0.00388759806383211,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R09,BSDC91,1200,1200,0.001709840462980063,0.0037429087153970073,0.00822673471344695,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R10,BS2DCE,1200,1200,0.0004781398902185915,0.0009437838089514715,0.0018866765843570553,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R10,BSDC91,1200,1200,0.0007215660286123398,0.0015108855967373733,0.004089091833429674,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R11,BS2DCE,1201,1201,0.001415125501980216,0.0031408744282959552,0.007240535037679705,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R11,BSDC91,1200,1200,0.0004415498512178236,0.0007734129491127827,0.0015843516633531312,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R12,BS2DCE,1200,1200,0.0006809955760649009,0.00146343660049472,0.002277569931245978,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R12,BSDC91,1200,1200,0.0009261187327370482,0.001980991666141812,0.0064328402280759605,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R13,BS2DCE,1201,1201,3.657030632877462,0.0017534372656462479,125.64852640078867,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R13,BSDC91,1200,1200,0.0005481005839606071,0.0011260520846821098,0.002760600468800502,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R14,BS2DCE,1201,1201,0.00041709500977115457,0.0008180027075268501,0.0023380164045842537,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R14,BSDC91,1200,1200,0.0013221624888536917,0.0029206033146018814,0.007117078568744742,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R15,BS2DCE,1200,1200,0.0005569923466544275,0.0011486799796002062,0.002528058642494111,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R15,BSDC91,1200,1200,0.001004983986129716,0.002148395656061138,0.00822684700505506,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R16,BS2DCE,1201,1201,0.00229841848104019,0.0051234860494730194,0.013026654819674676,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R16,BSDC91,1200,1200,0.00047657869292564077,0.0009395780924521611,0.0020354033811027287,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R17,BS2DCE,1201,1201,0.0007900005747650682,0.001689986886788088,0.0037214028481444214,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R17,BSDC91,1200,1200,0.0007314834677591498,0.0015384931602519135,0.0032344341753192695,1.0,1.0,R4:L4:I0:T6,R4,L4,I0,T6,509.145,1.35,True
R01,BS2DCE,1201,1201,0.0005794912930515563,0.0011355174083891885,0.0036651615581411736,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R01,BSDC91,1200,1200,0.0012002102450205505,0.00263467861257753,0.011015080113754074,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R02,BS2DCE,1201,1201,0.0007675419787520761,0.0016294784608459154,0.0035778673413183453,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R02,BSDC91,1200,1200,0.0006858103354199786,0.001403333111272658,0.0043927886037248565,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R03,BS2DCE,1200,1200,0.0004891837071339453,0.0009292475163832114,0.0024344610788947555,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R03,BSDC91,1200,1200,0.0004846999524362822,0.0009071791175888466,0.0027298940944714893,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R04,BS2DCE,1200,1200,0.0004709728146941458,0.0009542309288957671,0.0030075542143596307,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R04,BSDC91,1200,1200,0.0006342218233938639,0.0013355833689097524,0.0030014025157344363,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R05,BS2DCE,1200,1200,0.0007598846143612756,0.0015090857508210404,0.004371504655570018,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R05,BSDC91,1201,1201,0.0008720166462893753,0.001822842354246624,0.0048178735863263576,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
R06,BS2DCE,1200,1200,0.0009191322595042162,0.001914194620668106,0.005975623248800115,1.0,1.0,R4:L4:I0:T8,R4,L4,I0,T8,744.1349999999999,1.35,True
