row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S04,load_imu_prior_cache,L0:I0,0.0120379520003552,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S04,build_track_tensors,L0:I0,0.507875007999246,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S04,cpu_golden,,0.1585742180004672,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S04,torch_gpu,,0.4826026900000215,0.0,1.0,0.4826026900000215,0.4826026900000215,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S04,simulate_imu_prior,L2:I3,0.792253922000782,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S04,build_track_tensors,L2:I3,0.1478847539992784,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S04,cpu_golden,,0.232336968000709,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S04,torch_gpu,,0.2988121560001673,0.0,1.0,0.2988121560001673,0.2988121560001673,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S04,simulate_imu_prior,L8:I1+I2+I3+I8,0.658835000000181,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S04,build_track_tensors,L8:I1+I2+I3+I8,0.3045370570007435,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R1_S04_5090D_20260606T221157Z_agreement_0001_cuda0
