row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L0:I7:T6,simulate_imu_prior,0.10853723400214221,,,,
R4:L0:I7:T6,cpu_golden,20.652240611001616,,,,
R4:L0:I7:T6,torch_gpu,2.52683208999224,0,1,2.52683208999224,2.52683208999224
R4:L0:I7:T8,simulate_imu_prior,0.11299939699529205,,,,
R4:L0:I7:T8,cpu_golden,20.794086631998653,,,,
R4:L0:I7:T8,torch_gpu,2.361481747997459,0,1,2.361481747997459,2.361481747997459
R4:L0:I8:T6,simulate_imu_prior,0.09949464599776547,,,,
R4:L0:I8:T6,cpu_golden,20.660635929001728,,,,
R4:L0:I8:T6,torch_gpu,2.397093491992564,0,1,2.397093491992564,2.397093491992564
R4:L0:I8:T8,simulate_imu_prior,0.10036897000099998,,,,
R4:L0:I8:T8,cpu_golden,20.860533650004072,,,,
R4:L0:I8:T8,torch_gpu,2.355657624997548,0,1,2.355657624997548,2.355657624997548
