version,ID,pair,gt_mm,path,status,measured_median_mm,bias_mm
v3-lite,W02,BSCCF4-BS955A,659.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W02_wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141701,missing_peer,,
v3-lite,W02,BS9336-BS955A,708.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W02_wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141701,missing_peer,,
v3-full,W01,BSCCF4-BS9336,670.0,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W01_wand3_W01_BS9336_BS955A_BSCCF4_120s_20260528_140438,missing_peer,,
v3-full,W01,BSCCF4-BS955A,659.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W01_wand3_W01_BS9336_BS955A_BSCCF4_120s_20260528_140438,ok,712.9506804937946,53.25068049379456
v3-full,W01,BS9336-BS955A,708.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W01_wand3_W01_BS9336_BS955A_BSCCF4_120s_20260528_140438,missing_peer,,
v3-full,W02,BSCCF4-BS9336,670.0,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W02_wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141701,missing_peer,,
v3-full,W02,BSCCF4-BS955A,659.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W02_wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141701,missing_peer,,
v3-full,W02,BS9336-BS955A,708.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W02_wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141701,missing_peer,,
v4-io,W01,BSCCF4-BS9336,670.0,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W01_wand3_W01_BS9336_BS955A_BSCCF4_120s_20260528_140438,missing_peer,,
v4-io,W01,BSCCF4-BS955A,659.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W01_wand3_W01_BS9336_BS955A_BSCCF4_120s_20260528_140438,ok,694.9599447398863,35.25994473988624
v4-io,W01,BS9336-BS955A,708.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W01_wand3_W01_BS9336_BS955A_BSCCF4_120s_20260528_140438,missing_peer,,
v4-io,W02,BSCCF4-BS9336,670.0,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W02_wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141701,missing_peer,,
v4-io,W02,BSCCF4-BS955A,659.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W02_wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141701,missing_peer,,
v4-io,W02,BS9336-BS955A,708.7,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Wand_Test/W02_wand3_W02_BS9336_BS955A_BSCCF4_120s_20260528_141701,missing_peer,,
