L,P,I,T,stress_count,p50_mean,p95_mean,p95_worst,p95_std_across_stress,rmse_mean,horiz_xz_p95_mean,vertical_y_p95_mean,sameP_delta_p95_mean,sameP_improved_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,robust_score,robust_rank
L20,P4,I4,T4,5,74.38378028352165,130.6523524178199,131.54363230895206,1.1873707302157632,82.72064456983543,87.44820429803812,104.4035832783778,8.233883525207583,1.0,101.14978557765781,23.21040217153128,108.01533716860953,418.86623913276173,L20 Xsens MTi-3,X_A0_U4_P4_L20_I4_T4,190.83645341994264,14
L20,P4,I8,T4,5,74.50042632474783,130.40356031855555,133.6615533178652,1.9453196730703584,82.75910431214689,87.83201820041116,104.62152797879772,8.48267562447193,0.96,101.39857767692216,23.069079604359793,107.75287018948302,421.62152900628763,L20 Xsens MTi-3,X_A0_U4_P4_L20_I8_T4,191.22736560211285,15
L16,P4,I5,T3,5,74.95364135778325,130.9255950535146,132.51541875053186,1.0797853000924944,82.98960841966974,88.3384488545692,104.19745509587713,7.960640889512881,1.0,100.87654294196312,23.160115340256645,108.20808121358866,416.10885379690336,L16 ICM-45686,X_A0_U4_P4_L16_I5_T3,191.5470435758608,16
L16,P4,I6,T3,5,74.85399282072697,130.9898830564782,131.5631292091427,0.47127428371381713,82.80368818689956,89.38117107048615,104.83337546345001,7.896352886549285,1.0,100.81225493899952,23.297211362734178,111.13496565995459,412.8089440256297,L16 ICM-45686,X_A0_U4_P4_L16_I6_T3,191.73313490703399,17
L20,P4,I7,T2,5,74.68651143462225,127.99459512071371,141.02349361267812,8.755042004494456,83.68250470474784,88.90167261558078,103.5315865159982,10.89164082231378,0.8800000000000001,103.80754287476402,20.509930072831878,116.61343787314294,384.0216360595021,L20 Xsens MTi-3,X_A0_U4_P4_L20_I7_T2,192.12192336054406,18
L20,P3,I6,T2,5,81.59227067616419,136.59098593595394,152.1919030397274,10.021603909077017,89.55615642979882,106.19128953088236,102.85896155780941,63.68564306819936,1.0,95.21115205952377,40.441185215867336,123.08208218570121,318.55540308225545,L20 Xsens MTi-3,X_A0_U4_P3_L20_I6_T2,192.39905356066387,19
L16,P4,I8,T4,5,75.06975832392338,131.35315500478305,134.37169744258705,2.2748762557574986,82.92362940921966,88.86043570317585,105.29412776183187,7.53308093824445,0.96,100.44898299069469,23.146418586824712,107.77270966624228,400.6997387912244,L16 ICM-45686,X_A0_U4_P4_L16_I8_T4,192.66588532506373,20
L16,P4,I4,T4,5,75.12502020252009,131.7002400635003,133.30684778717477,1.1739635132608333,83.04177192672431,88.47035493820033,105.6075602480613,7.1859958795271694,1.0,100.1018979319774,23.278843552817584,109.32045718403101,412.45528466928226,L16 ICM-45686,X_A0_U4_P4_L16_I4_T4,192.95920639673434,21
L20,P1,I5,T2,5,80.01678307668729,134.04941412211528,150.98021853976599,11.845087034572714,87.82416947379328,102.85358520166521,98.550068325394,45.531861248788005,1.0,97.75272387336244,35.4806375900276,118.91515560002249,301.52133726869516,L20 Xsens MTi-3,X_A0_U4_P1_L20_I5_T2,193.34679863883974,22
L16,P4,I6,T2,5,75.52272962559148,128.6351687200155,141.70719384234596,10.31354613316409,84.48462328438225,91.40228200055238,100.60190036433539,10.251067223011969,0.8,103.16696927546221,18.752467101229918,117.94822780270742,318.08758522140334,L16 ICM-45686,X_A0_U4_P4_L16_I6_T2,193.36215392948972,23
L20,P4,I3,T4,5,75.18730273292712,132.01901233584027,133.8052513844793,1.315438222313687,83.24355321681416,88.35039848060019,105.48124847217375,6.867223607187218,1.0,99.78312565963745,23.31186291436781,109.555341821451,415.9078670706193,L20 Xsens MTi-3,X_A0_U4_P4_L20_I3_T4,193.56734569182885,24
L20,P4,I6,T3,5,74.59914473750314,131.98267818664903,134.71450906746637,1.7343004170893976,82.96083052769413,88.5217880811213,105.14513225918604,6.903557756378476,1.0,99.81945980882873,23.255116806027186,107.97941997632697,420.08843766149386,L20 Xsens MTi-3,X_A0_U4_P4_L20_I6_T3,193.60377991761666,25
L20,P4,I1,T4,5,75.73113666848819,132.04968607294057,133.42494933018196,0.9781501613126203,83.36951902098393,89.17472445461709,106.73852520484938,6.836549870086903,1.0,99.75245192253713,23.406914471907996,111.88290769684859,407.3538745370223,L20 Xsens MTi-3,X_A0_U4_P4_L20_I1_T4,193.82171702550983,26
L20,P4,I7,T4,5,75.28975711126841,132.08410667554568,134.13399838914182,1.41560289685817,83.13194080752001,89.43694833921032,105.51034251501179,6.802129267481787,1.0,99.71803131993201,23.378002122328827,110.25212327056374,411.85332853780056,L20 Xsens MTi-3,X_A0_U4_P4_L20_I7_T4,193.86829228545943,27
L16,P4,I3,T4,5,75.00550496212585,132.2865129318197,133.24192779391905,0.6259215881833916,83.59501283666623,88.97748685744419,105.70118742673849,6.599723011207803,1.0,99.51562506365804,23.361455766618384,112.4127637148877,405.5995404956733,L16 ICM-45686,X_A0_U4_P4_L16_I3_T4,194.13317146412254,28
L20,P4,I4,T3,5,74.76582294096237,132.37907113974623,133.16952768084016,1.0202852388718955,83.19732275970433,88.31136143318058,104.63961044328332,6.507164803281263,1.0,99.42306685573149,23.408104258494614,112.04246370257513,417.1189011865642,L20 Xsens MTi-3,X_A0_U4_P4_L20_I4_T3,194.16798418260623,29
L20,P4,I8,T3,5,74.87324851134304,132.1122864109937,135.0845031309265,1.7476813609029114,83.21193896140544,88.55051345263169,104.66783713418133,6.773949532033792,0.96,99.68985158448403,23.31616783304482,110.63453016544409,418.6986939320965,L20 Xsens MTi-3,X_A0_U4_P4_L20_I8_T3,194.29355464862613,30
L20,P4,I2,T4,5,75.15733757481942,132.49901063411002,133.32252818597829,0.9855965318600943,83.8071937651201,89.44399353536794,105.93397473980374,6.387225308917463,1.0,99.3031273613677,23.400807920936405,111.60286100257444,415.5753241219003,L20 Xsens MTi-3,X_A0_U4_P4_L20_I2_T4,194.30551832235923,31
L20,P4,I0,T2,5,75.92227355806537,131.89505897772366,134.6299869427082,2.491735517894938,84.73166238709057,90.6994757521504,107.64677807801868,6.991176965303817,0.96,99.90707901775406,23.216348048594426,113.97070776709836,400.0817983707131,L20 Xsens MTi-3,X_A0_U4_P4_L20_I0_T2,194.36336633141033,32
L20,P4,I1,T2,5,74.98189739690193,129.83782823012095,141.89368178930508,8.24707342032071,83.50545208879132,87.87488214798242,106.35489573986635,9.048407712906542,0.8400000000000001,101.96430976535677,20.711646558115508,115.4705176111753,361.6926267411629,L20 Xsens MTi-3,X_A0_U4_P4_L20_I1_T2,194.55909256982738,33
L20,P3,I4,T2,5,82.6050338204213,138.58541462226518,150.15137404035244,7.923571210623607,90.16938972229458,109.03838131452139,102.26089914617577,61.691214381888145,1.0,93.21672337321255,42.48860823156467,125.9886107523387,299.8419611394107,L20 Xsens MTi-3,X_A0_U4_P3_L20_I4_T2,194.61388355376732,34
L16,P4,I8,T3,5,75.19380252164626,132.7599156820845,135.0176132690246,1.6998503233647535,83.31378922494562,89.51182518243839,105.19302326277341,6.126320260942979,0.96,99.04222231339321,23.36637264228475,110.93840402904519,403.0958740447032,L16 ICM-45686,X_A0_U4_P4_L16_I8_T3,195.12526086536417,35
L16,P4,I7,T4,5,75.56902566943032,132.70445126415763,134.9585731822808,1.5172804483911915,84.43409022808126,90.03301332435197,106.64285600197704,6.181784678869876,1.0,99.09768673132012,23.422295932051124,111.86712952867549,404.6046392087469,L16 ICM-45686,X_A0_U4_P4_L16_I7_T4,195.17457513753976,36
L20,P0,I5,T2,5,83.80536018006492,143.4077430395626,158.53973028331114,9.973189365415378,92.47672361861964,107.98733821333394,107.87114294464524,88.39439495591513,1.0,88.39439495591513,38.85788706702216,122.51361873776678,272.9168970276438,L20 Xsens MTi-3,X_A0_U4_P0_L20_I5_T2,195.17509271040774,37
L20,P1,I6,T2,5,80.67729530641938,135.67457453550642,150.4587052150071,9.280010547310848,88.61539113187833,103.77745451209853,102.68178528666608,43.90670083539688,1.0,96.12756345997131,37.74773631783273,119.7501589678737,347.59394641549136,L20 Xsens MTi-3,X_A0_U4_P1_L20_I6_T2,195.3209699970907,38
L16,P4,I4,T3,5,75.55060932522674,133.0649076485041,134.22216872338979,0.8165995501902557,83.53637194121457,89.17167992557475,105.5002517211799,5.821328294523402,1.0,98.73723034697363,23.451314103882623,112.60599503194075,411.19595930096136,L16 ICM-45686,X_A0_U4_P4_L16_I4_T3,195.4782338828508,39
L20,P1,I4,T2,5,80.95733144315686,136.104769916775,148.04529211594237,8.188725755406457,88.92016280015406,106.27524321928297,100.36929756242846,43.47650545412828,1.0,95.69736807870272,40.431522762202825,123.3402268290967,331.4584980185581,L20 Xsens MTi-3,X_A0_U4_P1_L20_I4_T2,195.55252981818728,40
L16,P4,I8,T2,5,77.18319166561639,130.1291655960664,143.5379488738196,10.525536089223761,85.6370133684472,92.10570906489981,101.81629274775005,8.757070346961083,0.8,101.67297239941131,19.198327654753836,118.41985335412201,343.6388754943138,L16 ICM-45686,X_A0_U4_P4_L16_I8_T2,195.94115811828127,41
L16,P4,I2,T4,5,75.29542056385647,133.17014964045603,135.05036778562237,1.6642556034301188,84.17868106063642,90.54219976120488,106.29540395397366,5.7160863025714574,1.0,98.63198835502169,23.42781169827223,112.98615009374916,404.68154658946014,L16 ICM-45686,X_A0_U4_P4_L16_I2_T4,195.95667930384337,42
L20,P4,I2,T2,5,75.27052993873122,130.42300699259866,143.54426690033233,9.67702327266251,84.78166263410796,89.27614167786842,103.8813014378994,8.463228950428832,0.8,101.37913100287906,20.627889188954054,116.4294732809198,383.6934920245101,L20 Xsens MTi-3,X_A0_U4_P4_L20_I2_T2,196.01211416224572,43
L20,P4,I1,T3,5,75.93544165885223,133.27983109059377,134.5344784581468,0.9721848577568518,83.72399295621196,89.68346547715876,106.5008386493765,5.606404852433699,1.0,98.52230690488393,23.533532398780963,114.60956156440007,407.2045981578723,L20 Xsens MTi-3,X_A0_U4_P4_L20_I1_T3,196.15673157249674,44
L20,P4,I3,T3,5,75.56118454779555,133.37123453465264,134.9568445210498,1.152712116790859,83.6551687020063,89.09590750343949,105.48839208479254,5.515001408374823,1.0,98.43090346082506,23.473172568595288,113.22611767569035,413.5840566793439,L20 Xsens MTi-3,X_A0_U4_P4_L20_I3_T3,196.2112974162799,45
L16,P4,I1,T4,5,75.53176878055149,133.29793957429206,135.4393934581124,1.4378795152103099,84.08129135358527,89.67948692226881,106.31753119725488,5.588296368735423,0.96,98.50419842118566,23.45124860568947,113.68791251630333,408.41782164811195,L16 ICM-45686,X_A0_U4_P4_L16_I1_T4,196.35784006989303,46
L20,P4,I7,T3,5,75.51383369293202,133.33479538976846,135.1210137814652,1.2270112037741607,83.65634488165665,89.78163889551607,105.5105052453154,5.551440553259032,1.0,98.46734260570926,23.51574543212837,114.16268014981092,411.24530669560863,L20 Xsens MTi-3,X_A0_U4_P4_L20_I7_T3,196.36369209743816,47
L16,P4,I3,T3,5,75.3144409320821,133.51371314930967,134.2732791777259,0.516084531907638,83.90593903588355,89.74653490921582,105.74070460620064,5.372522793717807,1.0,98.28842484616804,23.504602693421873,114.71418059722505,406.7900348895882,L16 ICM-45686,X_A0_U4_P4_L16_I3_T3,196.37335725266803,48
L16,P4,I4,T2,5,76.47459733765591,130.0079792416988,145.1144395759874,11.035685931922917,84.37826293827092,91.68379197681203,102.01188567472768,8.878256701328706,0.72,101.79415875377894,19.96285124335611,118.73332307551905,385.32149505773265,L16 ICM-45686,X_A0_U4_P4_L16_I4_T2,196.38846737929006,49
L20,P3,I8,T2,5,82.25069041037938,139.2024066185483,153.82054232794093,9.938599874935703,90.79340188493349,108.15049713491086,101.68987621374252,61.074222385605005,1.0,92.59973137692943,41.18223118830641,125.23559678388055,305.6699301367351,L20 Xsens MTi-3,X_A0_U4_P3_L20_I8_T2,196.55638035450846,50
L20,P4,I2,T3,5,75.61471301351719,133.72735196218468,134.54001973659663,0.8269819847086526,84.07905240336959,89.89896631683992,105.6608828023692,5.15888398084279,1.0,98.07478603329302,23.531664837382486,114.52763358197566,413.86416104488956,L20 Xsens MTi-3,X_A0_U4_P4_L20_I2_T3,196.70578291207914,51
L2,P4,I5,T3,5,76.54828221773576,133.48923855710376,135.5314437405981,1.331180819674093,85.0564719441401,92.82587189629189,108.10993105563708,5.396997385923729,1.0,98.31289943837398,23.51724159848269,115.85689979132717,392.90771505372913,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T3,196.95452948853122,52
L2,P4,I5,T4,5,77.44038515936225,133.38522064697622,135.63736440907806,1.5862050059250121,86.02965661889331,93.50090231454253,109.236227833837,5.501015296051269,0.96,98.4169173485015,23.39008191834464,117.16786635138378,385.14533223078115,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T4,197.0582243188483,53
L2,P4,I4,T4,5,76.59062064848597,133.777356525186,135.8129351625193,1.8783520522752308,85.80481161139673,92.95119745836521,108.8508026164333,5.1088794178414805,1.0,98.02478147029171,23.60212808325297,116.71895894559195,373.4082300781424,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I4_T4,197.54250781944617,54
L20,P3,I3,T2,5,83.47339596331997,140.61313632757,150.53274015068297,7.001996044972376,91.12776130917881,109.83423858825351,105.92988928506843,59.6634926765833,1.0,91.18900166790772,43.59267475038293,128.05257036401318,305.5987136869563,L20 Xsens MTi-3,X_A0_U4_P3_L20_I3_T2,197.59160776576516,55
L16,P4,I5,T5,5,75.94092799402827,134.23764592635172,135.0987771750349,0.582641214172886,84.37077866617403,89.78166850448596,104.7824445574787,4.648590016675777,1.0,97.56449206912602,23.59064583830561,115.35699250585049,410.1836091708369,L16 ICM-45686,X_A0_U4_P4_L16_I5_T5,197.66361930932254,56
L16,P4,I7,T3,5,75.9610139274592,134.047927121776,136.07640910011213,1.4334602188148575,84.52956520306591,90.43288197084175,106.11425869141927,4.838308821251497,1.0,97.75421087370174,23.54158285372299,114.67555563020031,404.77951787836236,L16 ICM-45686,X_A0_U4_P4_L16_I7_T3,197.6664264460324,57
L20,P4,I5,T5,5,75.93480234066685,134.3251759252298,134.99775631743853,0.5224726429396421,84.09477958513096,90.2151167687075,105.08013513341925,4.561060017797704,1.0,97.47696207024794,23.577745404060536,115.22740343480504,410.6788872637434,L20 Xsens MTi-3,X_A0_U4_P4_L20_I5_T5,197.71823614710462,58
L2,P4,I3,T4,5,76.04607832576758,134.00781491052865,135.93527276093522,2.324485785111886,85.19505831430213,92.71558012731111,108.44448999503368,4.87842103249884,0.96,97.79432308494907,23.64222053434451,116.09458717736356,386.95946540402304,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T4,197.7797431953358,59
L16,P4,I1,T3,5,75.78203368226984,134.2075861694718,135.98301021640157,1.1744574674940356,84.41280834475306,90.27028796646049,105.9260677442314,4.678649773555687,0.96,97.59455182600593,23.560135647304183,115.18634389627213,407.7089281299532,L16 ICM-45686,X_A0_U4_P4_L16_I1_T3,197.90992888626425,60
L16,P4,I6,T5,5,75.89776104593273,134.4803417348451,135.05489726015222,0.46256384658968647,84.37062765755417,90.91156943800053,105.23798919876154,4.40589420818239,1.0,97.32179626063262,23.62329792875488,115.68152895434996,408.81825082330226,L16 ICM-45686,X_A0_U4_P4_L16_I6_T5,198.00031156700527,61
L20,P1,I8,T2,5,80.89256305357614,137.0592968944731,152.14673213656715,10.185526360324934,89.33779476750705,105.7652377321502,101.86978130594247,42.52197847643016,1.0,94.74284110100459,38.70428392836515,124.08134569361087,335.46995166151225,L20 Xsens MTi-3,X_A0_U4_P1_L20_I8_T2,198.29236037720568,62
L16,P4,I2,T3,5,75.4751870204728,134.4141119776896,136.5122116535642,1.5778866466033448,84.45814629949555,90.64018120822976,106.00890233164986,4.472123965337898,0.96,97.38802601778814,23.545385011628348,115.17512468846363,406.4479806791926,L16 ICM-45686,X_A0_U4_P4_L16_I2_T3,198.35162376837215,63
L20,P2,I5,T2,5,84.87612445618586,138.84008084018257,156.9778297419562,11.550210960483549,91.8719767205312,107.68699381585866,100.7726751409477,52.50646980676815,1.0,92.96205715529514,25.844246663837076,118.77605488974021,277.14133536391586,L20 Xsens MTi-3,X_A0_U4_P2_L20_I5_T2,198.47211203163624,64
L2,P4,I8,T4,5,76.7879982535945,133.84559712868742,138.31134841753845,2.7680110707097216,85.78139204908535,95.05183464771116,108.5398074661967,5.040638814340096,0.9199999999999999,97.95654086679033,23.594749042728672,116.66556095151952,391.01331398882587,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I8_T4,198.49424351396877,65
L2,P4,I8,T3,5,76.22005966954245,134.04147595812356,137.7282651148248,2.1632534676449815,85.19138343609254,93.9342084983674,107.9816298358617,4.844759984903929,0.9199999999999999,97.76066203735415,23.649928957161244,116.57023999411089,396.384925019103,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I8_T3,198.5207147512029,66
L2,P4,I4,T3,5,76.36150024187877,134.40162790222297,136.81520755778894,1.5152606140976492,85.28355325891803,92.13733261448299,107.6836795195773,4.484608040804494,0.96,97.40051009325472,23.651769539570743,116.68779050338892,383.57927407218,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I4_T3,198.66896711275632,67
L2,P4,I3,T3,5,76.07603553072792,134.62866509701394,136.32020579805794,1.7941203875805412,84.85453396792384,92.7173208270578,107.52716492859301,4.257570846013548,0.9199999999999999,97.17347289846379,23.67768104680752,116.07767198802432,392.0715572515035,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T3,198.68799521303447,68
L16,P3,I5,T2,5,83.47054728625997,139.56680040207283,158.6537828983742,13.215942318516872,90.78602806215478,108.45773027972359,102.47781545587891,60.709828602080485,1.0,92.2353375934049,39.201216822326224,125.87703687572949,292.73322076471015,L16 ICM-45686,X_A0_U4_P3_L16_I5_T2,198.7997227973431,69
L2,P4,I7,T4,5,76.74620494511575,134.8739892642674,136.56381903620982,1.5082543332900646,85.80546195766976,93.68921190643486,109.3483436001272,4.012246678760081,0.8400000000000001,96.92814873121031,23.67531757190888,116.81364863562541,377.74004822457994,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I7_T4,199.19031155259464,70
L20,P0,I6,T2,5,84.64447028202325,145.97752149678152,160.66008552949285,9.583714441569073,93.69786779011307,109.52297359181799,111.52550563416696,85.8246164986962,1.0,85.8246164986962,41.39214930347406,122.9798911734367,309.7704813864286,L20 Xsens MTi-3,X_A0_U4_P0_L20_I6_T2,199.19938098344545,71
L20,P4,I8,T5,5,75.97177143409415,135.0225208280368,136.7923699474364,1.0371127535937215,84.50965857659176,90.44811022947418,105.04405720569147,3.863715114990684,0.96,96.77961716744092,23.632105988250288,115.74124541846189,409.12722131305196,L20 Xsens MTi-3,X_A0_U4_P4_L20_I8_T5,199.29510834366116,72
L20,P4,I6,T5,5,75.79605299318557,135.02908174312083,136.9050663922592,1.1989686419476855,84.34605895283002,90.16720685012895,105.38620524761328,3.857154199906648,1.0,96.7730562523569,23.61497181960564,115.5618555481376,410.9535226094146,L20 Xsens MTi-3,X_A0_U4_P4_L20_I6_T5,199.3158447626555,73
L20,P1,I3,T2,5,81.54515553326425,138.94264474041626,148.66820970068832,6.750140729352686,89.74370182822233,106.87300832678962,103.39885882078764,40.63863063048702,1.0,92.85949325506145,41.868722882089095,123.4775471385824,333.71183289010565,L20 Xsens MTi-3,X_A0_U4_P1_L20_I3_T2,199.33849254882276,74
L20,P2,I6,T2,5,85.27757413212262,139.9812979382369,154.8777779221322,9.377916910787643,92.5032954291867,109.27302964825348,104.77069193204628,51.36525270871382,1.0,91.8208400572408,28.528936153941068,119.94946127558299,315.04922653204835,L20 Xsens MTi-3,X_A0_U4_P2_L20_I6_T2,199.33962622514218,75
L2,P4,I6,T4,5,77.1456342647262,134.83435085737648,137.72680040917228,2.9072013804793637,86.3449922024362,94.75842384369338,109.0076298671185,4.051885085651007,0.8400000000000001,96.96778713810124,23.46921269616699,116.15764018525957,369.7728621495838,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I6_T4,199.449405756963,76
L20,P4,I4,T5,5,76.12845441210945,135.3380025666961,136.04462646822068,0.6095618731231,84.52849381793179,90.28093343700469,105.19251136158002,3.5482333763313902,1.0,96.46413542878163,23.655325076998647,116.00820634419385,408.3316229420754,L20 Xsens MTi-3,X_A0_U4_P4_L20_I4_T5,199.4677944381196,77
L2,P4,I6,T3,5,76.57604780014239,135.00867520070673,137.34013309025963,2.1005185241597193,85.80296724882548,94.00533685794612,107.76123427936227,3.877560742320758,0.96,96.79346279477099,23.56216762746796,115.93835642992181,379.2575233503076,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I6_T3,199.4990850612057,78
L2,P4,I7,T3,5,76.7544109194466,135.36110806356155,136.410810600148,0.8494841172313721,85.58266404263843,93.30678778523203,108.073587070441,3.5251278794659258,0.8400000000000001,96.44102993191616,23.695441714775022,116.69078139193059,386.4547756236305,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I7_T3,199.72722701253647,79
L16,P4,I8,T5,5,76.19324452340682,135.39870673494937,136.7836134360843,0.955479119941291,84.56725070961708,90.52553298942408,105.34696081908446,3.4875292080781115,0.96,96.40343126052835,23.644902926304248,115.832598289565,403.2063739594192,L16 ICM-45686,X_A0_U4_P4_L16_I8_T5,199.7759788789941,80
L2,P4,I5,T5,5,75.89698999326184,135.65364152565272,136.51274963054692,0.657257997083448,84.91634530104726,91.96324812873615,106.50797816841668,3.2325944173747745,0.96,96.148496469825,23.677182671529543,116.24783289260441,399.42986075620615,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T5,200.06213022589108,81
L16,P4,I4,T5,5,76.43583514636131,135.72940581157323,136.55670390955072,0.7133071236194246,84.82909887216348,90.50685301066332,105.35982517039072,3.156830131454267,1.0,96.0727321839045,23.665303316112308,116.09100683471249,405.1161534406604,L16 ICM-45686,X_A0_U4_P4_L16_I4_T5,200.14869567225927,82
L20,P4,I1,T5,5,76.80334988278369,135.86465692567634,136.3791715377951,0.4774999806762986,84.87739286904284,90.62492370406974,106.05180930213874,3.0215790173511357,1.0,95.93748106980138,23.685835900283074,116.18639917099536,402.6014692675505,L20 Xsens MTi-3,X_A0_U4_P4_L20_I1_T5,200.26993208521614,83
L16,P4,I3,T5,5,76.82225012221656,136.046306975617,136.5596565504986,0.3755723816354832,84.94791520292047,90.81500312084151,105.64746837589105,2.8399289674104944,1.0,95.75583101986072,23.6787298238456,116.19736621578667,403.7642030060399,L16 ICM-45686,X_A0_U4_P4_L16_I3_T5,200.56180945880686,84
L2,P4,I1,T4,5,76.99458481691649,135.41079701273765,138.76360402701783,2.1849673050252627,85.70396370322194,93.47181380512487,110.88168180170662,3.4754389302898536,0.8800000000000001,96.39134098274009,23.699660260133026,116.46010242751734,380.7378313303808,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I1_T4,200.578214053749,85
L20,P4,I3,T5,5,76.85630727627142,135.93176433684232,137.4236047686221,0.8979238283910854,84.82641310509612,90.63323239418943,105.618864132572,2.9544716061851695,1.0,95.87037365863542,23.671071474503915,116.18628247511845,405.256220627353,L20 Xsens MTi-3,X_A0_U4_P4_L20_I3_T5,200.71935047558154,86
