stress_id,L,P,I,T,n,p50_mean,p95_mean,p95_std,rmse_mean,horiz_xz_p95_mean,vertical_y_p95_mean,sameP_delta_p95_mean,sameP_improved_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,stress_rank
ST0_nominal,L16,P0,I2,T5,5,99.01169529735263,205.510278906145,0.6828456691493918,121.0019253906161,150.29517473708682,165.59927607282583,26.2918590893327,1.0,26.2918590893327,57.29997991718998,158.93086511011614,125.0670229429526,L16 ICM-45686,X_A0_U4_P0_L16_I2_T5,628
ST0_nominal,L16,P0,I3,T2,5,85.42262068482405,150.25089054769757,3.218491766091072,95.20404965087944,113.19952185994812,117.57162658939151,81.55124744778016,1.0,81.55124744778016,45.236280200729354,135.3723278452423,334.4781284352322,L16 ICM-45686,X_A0_U4_P0_L16_I3_T2,191
ST0_nominal,L16,P0,I3,T3,5,93.17302976496032,191.63131950396283,1.8692829799064277,113.82680738456224,140.88315028406996,151.00361489594826,40.170818491514886,1.0,40.170818491514886,55.37085293951863,145.79626230260953,182.20025566762763,L16 ICM-45686,X_A0_U4_P0_L16_I3_T3,590
ST0_nominal,L16,P0,I3,T4,5,91.06269693172796,185.2370671201493,2.980445595496014,111.23311781380494,137.12517007846918,145.41678937296223,46.565070875328416,1.0,46.565070875328416,54.59087495817373,144.66365433550055,205.65380525248673,L16 ICM-45686,X_A0_U4_P0_L16_I3_T4,555
ST0_nominal,L16,P0,I3,T5,5,98.52896982578297,204.13161790006947,0.5430087288747968,120.39155064631741,149.76007859709745,164.77044451327228,27.67052009540825,1.0,27.67052009540825,57.110573799799475,156.90571211875303,130.20958481557642,L16 ICM-45686,X_A0_U4_P0_L16_I3_T5,625
ST0_nominal,L16,P0,I4,T2,5,85.44425333824555,144.58434624850855,3.2232679593549745,92.3584860316647,109.88056920871983,111.33444632314354,87.21779174696917,1.0,87.21779174696917,43.554571282675354,128.88508772182507,322.07214631659815,L16 ICM-45686,X_A0_U4_P0_L16_I4_T2,171
ST0_nominal,L16,P0,I4,T3,5,92.24827151013575,188.07544110631844,2.129323845383908,112.87701808961765,137.1874905112056,147.24550558019718,43.7266968891593,1.0,43.7266968891593,55.014166328665986,145.119191317527,191.33926666785993,L16 ICM-45686,X_A0_U4_P0_L16_I4_T3,577
ST0_nominal,L16,P0,I4,T4,5,90.58539556185771,181.7997463548548,2.387157654999823,109.65372753026455,134.00499817780843,141.97509555815813,50.00239164062292,1.0,50.00239164062292,54.16497429254527,143.21413176548702,214.25655549059593,L16 ICM-45686,X_A0_U4_P0_L16_I4_T4,519
ST0_nominal,L16,P0,I4,T5,5,98.08654254001576,203.62464485958978,0.7910946060486044,119.63215849503463,147.7130198876803,162.4845524669971,28.177493135887932,1.0,28.177493135887932,56.852780919317944,153.89056843376278,136.94602540526995,L16 ICM-45686,X_A0_U4_P0_L16_I4_T5,621
ST0_nominal,L16,P0,I5,T2,5,78.86547596791335,134.24257322606564,4.749683109217297,86.03396785775077,98.72680271267359,103.0056081486769,97.5595647694121,1.0,97.5595647694121,37.93994320780468,121.81609100565547,309.8318027469266,L16 ICM-45686,X_A0_U4_P0_L16_I5_T2,89
ST0_nominal,L16,P0,I5,T3,5,89.50453257064571,176.87269444719672,0.41687479441283787,107.95771205340495,130.39081610205963,139.8058553197392,54.929443548280986,1.0,54.929443548280986,53.766812773997174,142.7710290332259,225.82849087151104,L16 ICM-45686,X_A0_U4_P0_L16_I5_T3,483
ST0_nominal,L16,P0,I5,T4,5,87.7634284890488,169.3195660297136,1.2754605723369024,104.5073834925234,125.4326378444878,134.48059058647817,62.48257196576412,1.0,62.48257196576412,52.616145091105274,139.67916362410395,249.33814216616125,L16 ICM-45686,X_A0_U4_P0_L16_I5_T4,402
ST0_nominal,L16,P0,I5,T5,5,95.02125028361093,195.54869465012882,1.01851078202712,116.02602914205484,142.87331297662982,154.89878705923417,36.253443345348906,1.0,36.253443345348906,56.01666958969774,146.62897454147475,162.04349468909754,L16 ICM-45686,X_A0_U4_P0_L16_I5_T5,605
ST0_nominal,L16,P0,I6,T2,5,80.89099591136286,137.99414839962927,1.751808825390125,89.97977737423992,101.86235681780303,111.35074268003743,93.80798959584845,1.0,93.80798959584845,40.49518642795688,121.88201452406625,247.19038969290014,L16 ICM-45686,X_A0_U4_P0_L16_I6_T2,139
ST0_nominal,L16,P0,I6,T3,5,90.03560970273169,183.58071637128631,1.1332408194362793,110.06485509573193,133.81318599687864,143.45869186509498,48.22142162419139,1.0,48.22142162419139,54.35790780915265,143.8700712647265,207.55813179821138,L16 ICM-45686,X_A0_U4_P0_L16_I6_T3,542
ST0_nominal,L16,P0,I6,T4,5,88.48910599592438,175.89390738036371,2.046081603540121,106.95256205392495,129.63787362630234,137.82677699864436,55.90823061511401,1.0,55.90823061511401,53.360066770654115,142.47455048790454,228.642103652487,L16 ICM-45686,X_A0_U4_P0_L16_I6_T4,478
ST0_nominal,L16,P0,I6,T5,5,96.16187018968827,200.02308045279034,0.4635120020206145,117.43932545937496,144.69896644014688,158.58304788358086,31.779057542687383,1.0,31.779057542687383,56.4002008184634,149.40027373461027,149.70097798314666,L16 ICM-45686,X_A0_U4_P0_L16_I6_T5,613
ST0_nominal,L16,P0,I7,T2,5,84.65111564669205,153.51687631458796,8.341537386785264,95.32730589509845,114.2549261598188,119.29702218090009,78.28526168088976,1.0,78.28526168088976,46.27689346160048,127.80736458273209,250.13541639252745,L16 ICM-45686,X_A0_U4_P0_L16_I7_T2,231
ST0_nominal,L16,P0,I7,T3,5,93.81523823239547,193.67908870216817,2.0264740538398356,115.05657400866596,140.181117941982,150.62997813738707,38.12304929330955,1.0,38.12304929330955,55.58106385759273,146.1009970269785,174.01080005107747,L16 ICM-45686,X_A0_U4_P0_L16_I7_T3,598
ST0_nominal,L16,P0,I7,T4,5,91.29963652141268,187.03825493063135,1.7160013710114475,112.13662521128258,136.07498937868644,145.0683267578541,44.76388306484638,1.0,44.76388306484638,54.8404964710629,145.01116436944253,194.7825272492636,L16 ICM-45686,X_A0_U4_P0_L16_I7_T4,570
ST0_nominal,L16,P0,I7,T5,5,99.05090063902381,206.61238398247934,0.9471104788102931,121.56815541275155,149.40024156738622,165.3477582991082,25.18975401299839,1.0,25.18975401299839,57.26221797016706,158.46933094316213,126.10716233703991,L16 ICM-45686,X_A0_U4_P0_L16_I7_T5,632
ST0_nominal,L16,P0,I8,T2,5,82.09824185232665,141.83508273722924,2.3099171581435214,90.96113627526634,107.99457565972821,109.5769854913954,89.96705525824848,1.0,89.96705525824848,41.82678176899584,126.93198593260283,285.7756876244945,L16 ICM-45686,X_A0_U4_P0_L16_I8_T2,160
ST0_nominal,L16,P0,I8,T3,5,91.4739536300851,185.4522734022152,0.8523328026054273,111.09903622005773,135.6281618808062,144.72729801677906,46.349864593262495,1.0,46.349864593262495,54.61380052710742,144.38211755561701,202.1775045456775,L16 ICM-45686,X_A0_U4_P0_L16_I8_T3,560
ST0_nominal,L16,P0,I8,T4,5,90.27218780235668,177.43900714752513,0.6743466530053086,107.93678929673993,131.41285935140917,139.08591017691975,54.363130847952604,1.0,54.363130847952604,53.678799865170184,142.72762362753312,224.3488675332088,L16 ICM-45686,X_A0_U4_P0_L16_I8_T4,485
ST0_nominal,L16,P0,I8,T5,5,96.70078355251087,201.17254741003353,0.5293014242819699,118.24340091711088,145.78536013713602,159.5795125713692,30.62959058544418,1.0,30.62959058544418,56.56834580382997,151.2008698327005,145.13580757942228,L16 ICM-45686,X_A0_U4_P0_L16_I8_T5,617
ST0_nominal,L16,P1,I0,T2,5,86.58929337355221,160.73729334356221,1.5332927747073168,100.02380042696208,123.04332733987431,117.61888224060681,18.84398202734108,1.0,71.06484465191552,49.567295713159005,128.44594009067617,310.46449568542215,L16 ICM-45686,X_A0_U4_P1_L16_I0_T2,316
ST0_nominal,L16,P1,I0,T3,5,88.97910047981858,173.2565112729253,1.1147583335906301,104.83832748537475,133.97254599396442,125.91135329656827,6.324764097977976,1.0,58.54562672255241,51.680142109098824,133.6956472784178,250.23075711899295,L16 ICM-45686,X_A0_U4_P1_L16_I0_T3,456
ST0_nominal,L16,P1,I0,T4,5,88.25043050203138,171.73758611142122,1.2309171690403309,103.80383565248755,132.9443110477606,125.21771264418689,7.843689259482057,1.0,60.06455188405649,51.51832542665859,133.4400959080787,256.67409770269296,L16 ICM-45686,X_A0_U4_P1_L16_I0_T4,434
ST0_nominal,L16,P1,I0,T5,5,90.44599621891024,177.7113133709884,0.3216384968423154,106.87597426548537,135.87310803277538,128.14374675869675,1.869961999914898,1.0,54.090824624489336,51.97874061188029,134.2364940422069,238.30254046548066,L16 ICM-45686,X_A0_U4_P1_L16_I0_T5,488
ST0_nominal,L16,P1,I1,T2,5,81.64377996978817,142.03850905850103,4.939297263563065,91.12943966860898,108.69447273060652,102.95787685481184,37.54276631240224,1.0,89.76362893697669,42.745552716006934,124.75121159351586,341.31315945821,L16 ICM-45686,X_A0_U4_P1_L16_I1_T2,163
ST0_nominal,L16,P1,I1,T3,5,85.99896731355496,162.1906351413993,0.765988969964055,99.8120565847065,126.47790790091474,117.06199207577716,17.39064022950398,1.0,69.61150285407841,50.67784552264703,129.8671922680611,281.7388016398956,L16 ICM-45686,X_A0_U4_P1_L16_I1_T3,331
ST0_nominal,L16,P1,I1,T4,5,85.06901554558121,159.78495132358637,1.1760101953400315,98.66087890740216,123.74755680811435,115.08224683941212,19.796324047316915,1.0,72.01718667189135,50.22968715278107,127.08340408400083,291.5510740812074,L16 ICM-45686,X_A0_U4_P1_L16_I1_T4,310
ST0_nominal,L16,P1,I1,T5,5,88.5871541818854,170.58560299181016,0.6119036951020155,103.34837446288847,131.78194089788002,122.969205510044,8.995672379093099,1.0,61.21653500366754,51.46513976161983,132.84110979177223,257.42916363866124,L16 ICM-45686,X_A0_U4_P1_L16_I1_T5,422
ST0_nominal,L16,P1,I2,T2,5,80.88675200108707,140.03862231293812,3.2322227229224705,88.69452573011908,108.58596663196029,105.32443374855836,39.542653057965175,1.0,91.7635156825396,42.299966484929776,129.06704133266663,262.16782068878763,L16 ICM-45686,X_A0_U4_P1_L16_I2_T2,152
ST0_nominal,L16,P1,I2,T3,5,85.3378058694929,162.70481410001975,1.985934887519815,99.20820713079473,126.03143740475866,119.04445301414546,16.87646127088352,1.0,69.09732389545795,50.62269737489875,130.68870296915037,281.89388087599536,L16 ICM-45686,X_A0_U4_P1_L16_I2_T3,334
ST0_nominal,L16,P1,I2,T4,5,84.57932827710047,159.62500031595968,3.357379946083099,97.69867252542264,123.20582635781798,117.71087075325386,19.956275054943593,1.0,72.17713767951803,50.15646715660877,128.81513271350337,288.99032322686537,L16 ICM-45686,X_A0_U4_P1_L16_I2_T4,307
ST0_nominal,L16,P1,I2,T5,5,88.08823266418267,170.65961223631916,0.7669347533288605,103.22888781587282,131.6183482423085,123.59774403854999,8.921663134584117,1.0,61.142525759158545,51.43818139689267,133.16220124832324,258.91021149893976,L16 ICM-45686,X_A0_U4_P1_L16_I2_T5,424
ST0_nominal,L16,P1,I3,T2,5,80.37300755394958,135.20706193370393,2.513741212934036,88.10549919636082,106.09325888464825,104.90127850017582,44.374213437199366,1.0,96.59507606177381,41.19928196299728,128.83192093371161,389.21322927128693,L16 ICM-45686,X_A0_U4_P1_L16_I3_T2,102
ST0_nominal,L16,P1,I3,T3,5,85.73755008168214,161.90735174233032,1.3917867788787506,98.67565890726658,125.15686387834747,118.28964810522393,17.673923628572965,1.0,69.8947862531474,50.46526202954374,129.13766055974696,293.4820809779818,L16 ICM-45686,X_A0_U4_P1_L16_I3_T3,327
ST0_nominal,L16,P1,I3,T4,5,84.83482862222166,158.84884469915897,1.1291970530260083,97.19429764242807,122.18355929977979,116.7154742692671,20.732430671744318,1.0,72.95329329631875,49.944001126361954,127.00148446816203,307.6056198449356,L16 ICM-45686,X_A0_U4_P1_L16_I3_T4,298
ST0_nominal,L16,P1,I3,T5,5,88.02474154803762,169.67401300520027,0.7753492127544659,102.93014690360694,131.70820403459712,122.97811808183278,9.90726236570302,1.0,62.128124990277456,51.36237878545198,133.04785632504394,262.6226778838212,L16 ICM-45686,X_A0_U4_P1_L16_I3_T5,410
ST0_nominal,L16,P1,I4,T2,5,80.18760753170754,130.91289535725815,2.2224059332286092,87.3099050555209,103.29732939397213,98.14098653736362,48.66838001364513,1.0,100.88924263821957,39.66044580593503,123.8962968754219,371.0712672266951,L16 ICM-45686,X_A0_U4_P1_L16_I4_T2,45
ST0_nominal,L16,P1,I4,T3,5,85.80727355122808,159.14868208326982,1.0573280990982896,98.27780914213767,122.97694605489087,116.11430960140724,20.43259328763346,1.0,72.65345591220789,50.232792022415076,127.31361590743231,294.3099880471483,L16 ICM-45686,X_A0_U4_P1_L16_I4_T3,303
ST0_nominal,L16,P1,I4,T4,5,85.32242684026582,155.63477928870765,1.6977027975874357,96.64245949141007,119.93125530015456,113.75634169692462,23.94649608219563,1.0,76.16735870677007,49.63084416000335,125.49988869279866,306.5336355218988,L16 ICM-45686,X_A0_U4_P1_L16_I4_T4,278
ST0_nominal,L16,P1,I4,T5,5,87.79885908373726,168.00808622994433,0.5879483149021741,102.18630116571983,130.34235219622533,121.61618128517776,11.57318914095897,1.0,63.79405176553341,51.25122299070447,132.9393295776114,265.14849900610704,L16 ICM-45686,X_A0_U4_P1_L16_I4_T5,389
ST0_nominal,L16,P1,I5,T2,5,76.1264595775973,122.2272160332951,2.1377302844580677,80.86366607914407,93.96055434192768,93.03117405765258,57.35405933760818,1.0,109.57492196218261,34.679123750529676,117.22249444154632,342.0294987317176,L16 ICM-45686,X_A0_U4_P1_L16_I5_T2,11
ST0_nominal,L16,P1,I5,T3,5,84.18714561354435,153.9262979672098,2.15261227834871,95.36945774311546,118.10193717168283,113.62921140484396,25.654977403693493,1.0,77.87584002826793,49.33028412679443,124.60283601826404,314.5512782670015,L16 ICM-45686,X_A0_U4_P1_L16_I5_T3,239
ST0_nominal,L16,P1,I5,T4,5,82.93171029698375,148.3183714960015,2.695386771690055,93.5149108002735,114.70108547998393,110.30828543181818,31.262903874901763,1.0,83.4837664994762,48.37727948879179,122.04006345924734,327.38777506962026,L16 ICM-45686,X_A0_U4_P1_L16_I5_T4,178
ST0_nominal,L16,P1,I5,T5,5,86.75375835302853,163.44965026770447,0.8236337470075775,99.99421569320043,127.21604212922935,119.62811393943306,16.131625103198832,1.0,68.35248772777327,50.843454517046425,131.1800742689872,280.0995308207901,L16 ICM-45686,X_A0_U4_P1_L16_I5_T5,344
ST0_nominal,L16,P1,I6,T2,5,77.35751565148792,127.97178020986385,3.8512021449419844,84.47201371818652,95.76774756676646,100.15297061681109,51.60949516103943,1.0,103.83035778561387,36.95230839934112,117.5888536489424,269.7490155729464,L16 ICM-45686,X_A0_U4_P1_L16_I6_T2,25
ST0_nominal,L16,P1,I6,T3,5,84.565043993611,158.51355061560088,0.7062289292390167,96.88184814054961,120.86229698306474,116.90955102821344,21.0677247553024,1.0,73.28858737987684,49.77403583367071,125.58450411335124,298.8505233128977,L16 ICM-45686,X_A0_U4_P1_L16_I6_T3,296
ST0_nominal,L16,P1,I6,T4,5,83.62402904861234,153.7874961842764,0.620599318402977,95.190864032067,117.45879631401189,114.18994343145195,25.7937791866269,1.0,78.01464181120134,49.007756226960566,123.93680103235602,306.64444368715556,L16 ICM-45686,X_A0_U4_P1_L16_I6_T4,236
ST0_nominal,L16,P1,I6,T5,5,87.23205952896947,166.35936414342714,0.12602036901484498,101.11771251117997,128.61506909413944,120.491464258154,13.221911227476141,1.0,65.44277385205058,51.03970852830926,132.44352460908985,271.749826698237,L16 ICM-45686,X_A0_U4_P1_L16_I6_T5,371
ST0_nominal,L16,P1,I7,T2,5,81.65960562717524,139.03584159980164,5.72096641104853,90.05104194140688,106.95455017312801,104.94440959007224,40.545433771101656,1.0,92.7662963956761,42.15740460247249,122.69862546048519,286.9668285330923,L16 ICM-45686,X_A0_U4_P1_L16_I7_T2,149
ST0_nominal,L16,P1,I7,T3,5,86.30487450034153,163.50430105198097,1.7882723018948057,99.52777859801873,125.08234507857749,119.45442009800627,16.076974318922304,1.0,68.29783694349673,50.59630206893908,129.35555017838283,283.95855997179524,L16 ICM-45686,X_A0_U4_P1_L16_I7_T3,346
ST0_nominal,L16,P1,I7,T4,5,85.6722798592516,161.192778349405,2.901635673889136,97.77903675353159,122.29761054859475,118.06659354178763,18.388497021498285,1.0,70.60935964607272,50.12109273845398,126.6284226464945,293.4870095060482,L16 ICM-45686,X_A0_U4_P1_L16_I7_T4,319
ST0_nominal,L16,P1,I7,T5,5,88.65059719129123,170.79989375158908,1.1462006755911716,103.50584752919471,131.50214438887923,123.9492094326442,8.781381619314192,1.0,61.002244243888626,51.42483764640733,132.8654364643633,259.05087267274365,L16 ICM-45686,X_A0_U4_P1_L16_I7_T5,427
ST0_nominal,L16,P1,I8,T2,5,77.89857439250085,131.34563317575103,2.6105318743383257,85.523496037307,101.26307896502571,98.35605821542102,48.235642195152245,1.0,100.45650481972669,38.114536124035325,121.95418311343295,325.0786955143855,L16 ICM-45686,X_A0_U4_P1_L16_I8_T2,48
ST0_nominal,L16,P1,I8,T3,5,84.41767676467342,159.72733492754614,2.2119173381994237,97.19145736890745,122.35233922103802,116.86725764164399,19.853940443357153,1.0,72.07480306793158,49.963354036651666,126.13791053397806,298.4541004871683,L16 ICM-45686,X_A0_U4_P1_L16_I8_T3,308
ST0_nominal,L16,P1,I8,T4,5,83.77068703116836,155.03807610300615,2.2517355006623245,95.52694847559803,118.00392413253594,114.23417409843219,24.543199267897144,1.0,76.76406189247157,49.264964182241116,124.62756753642707,309.00881900575683,L16 ICM-45686,X_A0_U4_P1_L16_I8_T4,264
ST0_nominal,L16,P1,I8,T5,5,86.92557701069644,167.1957051611203,0.8649261899730902,101.5094964885368,129.2993203133076,120.63796497819821,12.385570209783008,1.0,64.60643283435745,51.125294841945546,132.94383116629066,269.5549497583976,L16 ICM-45686,X_A0_U4_P1_L16_I8_T5,384
ST0_nominal,L16,P2,I0,T2,5,92.87868022268539,168.76249697149632,3.4792440066887687,104.64666856571719,131.47710667038703,121.7452183061819,22.58405367545442,1.0,63.0396410239814,46.52056271275245,135.3054468180456,255.44212642327778,L16 ICM-45686,X_A0_U4_P2_L16_I0_T2,395
ST0_nominal,L16,P2,I0,T3,5,96.5621778697527,184.8682267715913,0.9766460285736696,111.24721072839213,142.47315302962184,139.92476271472984,6.478323875359439,1.0,46.933911223886426,50.975214497713374,141.63184160909952,182.47617382115075,L16 ICM-45686,X_A0_U4_P2_L16_I0_T3,551
ST0_nominal,L16,P2,I0,T4,5,96.26568238803486,183.4468458182894,1.7663742701021146,110.35198547867358,140.5818603746845,138.2122382193498,7.899704828661339,1.0,48.35529217718833,50.65738606659226,140.94725335403686,189.9179704524272,L16 ICM-45686,X_A0_U4_P2_L16_I0_T4,539
ST0_nominal,L16,P2,I0,T5,5,97.30622520381485,188.51702678294765,0.4751282759798758,113.13856814966434,145.45740186964423,143.68745406960133,2.8295238640030673,1.0,43.285111212530055,51.51021536272428,142.81096852239313,168.8833515944293,L16 ICM-45686,X_A0_U4_P2_L16_I0_T5,579
ST0_nominal,L16,P2,I1,T2,5,86.6733354102029,145.89470553571226,3.1357512461019215,95.04599855082358,113.3749918251838,108.37699822110673,45.451845111238455,1.0,85.90743245976543,35.421452567605286,125.38784114995909,304.3300488747045,L16 ICM-45686,X_A0_U4_P2_L16_I1_T2,174
ST0_nominal,L16,P2,I1,T3,5,94.03933567445544,174.23514597617236,1.3280920664576275,105.52760196483875,133.0734956227339,129.84521128005827,17.11140467077836,1.0,57.566992019305346,48.87390711047972,138.5179151416268,221.25888096636794,L16 ICM-45686,X_A0_U4_P2_L16_I1_T3,466
ST0_nominal,L16,P2,I1,T4,5,93.01777874940646,169.74615466541132,1.134856234578537,104.18291865775525,130.22150151907235,126.33921126558175,21.60039598153939,1.0,62.055983330066375,47.9261463611755,135.3192423070637,233.88349590080662,L16 ICM-45686,X_A0_U4_P2_L16_I1_T4,411
ST0_nominal,L16,P2,I1,T5,5,96.06561446300944,182.59744060399575,1.6229249692822232,109.53819513001251,139.937720278782,137.40496232206993,8.749110042954964,1.0,49.20469739148196,50.5443758984802,140.43306824401185,191.4742180637348,L16 ICM-45686,X_A0_U4_P2_L16_I1_T5,528
ST0_nominal,L16,P2,I2,T2,5,86.53539018493743,144.8881722945117,3.4111974432245087,93.91880420689638,115.18724145274231,108.32448097121247,46.45837835243903,1.0,86.91396570096602,34.75180142424894,129.00804693794248,237.52150783060884,L16 ICM-45686,X_A0_U4_P2_L16_I2_T2,172
ST0_nominal,L16,P2,I2,T3,5,94.24816158931124,174.1092724398295,2.0723189965198565,105.68425107152275,132.9093368754711,129.51172483225602,17.23727820712121,1.0,57.6928655556482,48.74667814615977,138.71489026960958,221.90420286252441,L16 ICM-45686,X_A0_U4_P2_L16_I2_T3,463
ST0_nominal,L16,P2,I2,T4,5,93.0602198394135,169.36301643892816,1.2564796176714348,104.12276575998837,130.0508335319094,126.25122813852116,21.983534208022576,1.0,62.43912155654957,47.76167258406402,136.75751141815763,232.60109934163074,L16 ICM-45686,X_A0_U4_P2_L16_I2_T4,404
ST0_nominal,L16,P2,I2,T5,5,96.14506634767069,182.11007684964858,1.016328826245855,109.54481007113955,139.5117252187102,137.24829553210677,9.236473797302143,1.0,49.69206114582913,50.48459685054134,140.4912193511206,192.8079172885322,L16 ICM-45686,X_A0_U4_P2_L16_I2_T5,522
ST0_nominal,L16,P2,I3,T2,5,86.62991941801062,141.1781465651087,1.5455544040674003,93.31382455674881,108.8851585046981,107.3337615854088,50.16840408184203,1.0,90.62399143036902,33.25710556059519,128.7898956897684,342.9578798480805,L16 ICM-45686,X_A0_U4_P2_L16_I3_T2,155
ST0_nominal,L16,P2,I3,T3,5,93.18847015301256,172.97866775202587,1.2037347819908415,105.15890608187473,132.48666188678175,129.1072523535901,18.36788289492485,1.0,58.82347024345184,48.43570666744251,137.6676529395041,232.95861303759733,L16 ICM-45686,X_A0_U4_P2_L16_I3_T3,453
ST0_nominal,L16,P2,I3,T4,5,92.17562035732195,168.29818973379173,0.8867403661624023,103.56400631079842,128.7463847553563,125.9281206690353,23.04836091315901,1.0,63.50394826168599,47.35883100979858,134.87095169599644,249.29448393746105,L16 ICM-45686,X_A0_U4_P2_L16_I3_T4,392
ST0_nominal,L16,P2,I3,T5,5,95.64120654330917,182.24972358032727,0.5665093712862577,109.1572733425435,139.20126596861945,136.96679902450074,9.096827066623451,1.0,49.55241441515044,50.33641411267914,140.52047238275773,197.12192071892315,L16 ICM-45686,X_A0_U4_P2_L16_I3_T5,526
ST0_nominal,L16,P2,I4,T2,5,86.4648277231241,138.4971903748078,2.2178769145129613,92.10174708987981,108.64925613167529,102.52316553815464,52.84936027214294,1.0,93.30494762066992,31.012613601866054,123.65599922209114,331.5604092877471,L16 ICM-45686,X_A0_U4_P2_L16_I4_T2,146
ST0_nominal,L16,P2,I4,T3,5,93.19891386551734,170.44543474773312,0.40778130246625305,104.45171033148321,130.59346301456034,127.00334962756355,20.901115899217626,1.0,61.35670324774462,47.944586284939376,135.5545106530255,235.6996698285399,L16 ICM-45686,X_A0_U4_P2_L16_I4_T3,420
ST0_nominal,L16,P2,I4,T4,5,92.03735170215776,165.84382935829802,0.8509997326387692,102.9189114216319,127.10691613437648,124.21364135297316,25.502721288652687,1.0,65.95830863717967,46.72464021865846,132.41049831152677,250.67344127631404,L16 ICM-45686,X_A0_U4_P2_L16_I4_T4,365
ST0_nominal,L16,P2,I4,T5,5,95.75452362522941,182.26810176527852,0.4651203730463106,108.39303496094499,137.72682272524736,135.95206834747643,9.078448881672221,1.0,49.53403623019921,50.101729562523225,140.40919569118236,200.57486704510794,L16 ICM-45686,X_A0_U4_P2_L16_I4_T5,527
ST0_nominal,L16,P2,I5,T2,5,81.03718798834754,128.41887996612803,2.1285356648269573,86.5657216824389,98.31696524248063,97.35831624870579,62.927670680822715,1.0,103.38325802934972,24.86919355332455,117.62865632743542,310.3833651872644,L16 ICM-45686,X_A0_U4_P2_L16_I5_T2,27
