row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L12:I3:T6,simulate_imu_prior,0.6990666539932135,,,,
R2:L12:I3:T6,cpu_golden,22.009264901003917,,,,
R2:L12:I3:T6,torch_gpu,2.4544913249992533,0,1,2.4544913249992533,2.4544913249992533
R2:L12:I3:T8,simulate_imu_prior,0.6658199630037416,,,,
R2:L12:I3:T8,cpu_golden,21.71558646199992,,,,
R2:L12:I3:T8,torch_gpu,2.3217556689924095,0,1,2.3217556689924095,2.3217556689924095
R2:L12:I4:T6,simulate_imu_prior,0.6071066209988203,,,,
R2:L12:I4:T6,cpu_golden,21.83445214900712,,,,
R2:L12:I4:T6,torch_gpu,2.1887850030034315,0,1,2.1887850030034315,2.1887850030034315
R2:L12:I4:T8,simulate_imu_prior,0.6102546009933576,,,,
R2:L12:I4:T8,cpu_golden,22.247306385004777,,,,
R2:L12:I4:T8,torch_gpu,2.5471873180067632,0,1,2.5471873180067632,2.5471873180067632
