capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.00039418692726528125,0.000605440606883471,0.0008060251399897456,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R01,BSDC91,1200,1200,0.0003043197532901983,0.0004980719550994911,0.000752931137533988,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R02,BS2DCE,1201,1201,0.00034276571682066796,0.0005754976891145185,0.0009206823498338198,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R02,BSDC91,1200,1200,0.00029473564627823293,0.0005256907265231924,0.0008341899160006378,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R03,BS2DCE,1200,1200,0.00039303232132962304,0.0006002147463062061,0.000834115643638855,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R03,BSDC91,1200,1200,0.0003655095774384506,0.0005996731242189232,0.0008017282789966273,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R04,BS2DCE,1200,1200,0.0003556185465445264,0.0005481396983932215,0.0007935300709613601,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R04,BSDC91,1200,1200,0.00034269377362739905,0.0005670907327547135,0.0007333111612152699,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R05,BS2DCE,1200,1200,0.0002994283492206841,0.0004469561866407343,0.0005934164889166916,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R05,BSDC91,1201,1201,0.000290656682095746,0.0004392141372507119,0.0005202761520641564,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R06,BS2DCE,1200,1200,0.0003502315137520601,0.0005552017697937876,0.0008421467950621206,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R06,BSDC91,1201,1201,0.0003432582997874819,0.000572784146816629,0.000903791001706407,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R07,BS2DCE,1200,1200,0.0003382292044515094,0.0005071486150697774,0.0006480849138616949,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R07,BSDC91,1201,1201,0.0004950900086911019,0.0007860398611873014,0.0009427800249120872,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R08,BS2DCE,1201,1201,0.0003600028264158253,0.0006172248046599228,0.0008301661769876334,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R08,BSDC91,1200,1200,0.00044788603390705093,0.0007422138021999388,0.0009468978300247391,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R09,BS2DCE,1200,1200,0.0002609359291697701,0.0004018980265776285,0.0005891717349105706,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R09,BSDC91,1200,1200,0.00033279675972730223,0.0005071874849818201,0.0006836191707756833,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R10,BS2DCE,1200,1200,0.00038560246461487904,0.0006598770402588954,0.0008388373496164478,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R10,BSDC91,1200,1200,0.00033865778760137173,0.0006009483913692792,0.0008498979120508615,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R11,BS2DCE,1201,1201,0.0003075772131342817,0.00044660152253023704,0.0005463252809921576,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R11,BSDC91,1200,1200,0.0003056164791999663,0.00044054126545471173,0.0006279511047039057,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R12,BS2DCE,1200,1200,0.00029605383261926315,0.00047784052029923387,0.0007021940668287775,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
R12,BSDC91,1200,1200,0.000376249433592267,0.0006686059385092368,0.0007845050361213275,1.0,1.0,R4:L16:I1+I3+I7:T6,S02,R4,L16,I1+I3+I7,T6,44.455125,1.35,True
