host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,good_frames,accepted_polls,ignored_nonpoll,ignored_poll_mask,bad_header,too_long,rx_errors,cir_captures,last_status,last_src,last_dst,last_code,ring_drops,self_recover,rx_enable_failures,fps
246.026019,1784055284.308335,1,255,255,335173,142540,192633,0,0,0,854,14254,0x00800002,0xb103,0xffff,0xe0,0,765,0,0
251.025741,1784055289.308058,1,255,255,335173,142540,192633,0,0,0,854,14254,0x00800002,0xb103,0xffff,0xe0,0,766,0,0
256.025349,1784055294.307666,1,255,255,335173,142540,192633,0,0,0,854,14254,0x00800002,0xb103,0xffff,0xe0,0,766,0,0
261.025069,1784055299.307386,1,255,255,335173,142540,192633,0,0,0,854,14254,0x00800002,0xb103,0xffff,0xe0,0,766,0,0
266.024858,1784055304.307175,1,255,255,335173,142540,192633,0,0,0,854,14254,0x00800002,0xb103,0xffff,0xe0,0,767,0,0
271.024588,1784055309.306904,1,255,255,335173,142540,192633,0,0,0,854,14254,0x00800002,0xb103,0xffff,0xe0,0,767,0,0
276.075436,1784055314.357753,1,255,255,335202,142550,192652,0,0,0,854,14255,0x00806f02,0xa103,0xb103,0xe1,0,767,0,5
281.075040,1784055319.357357,1,255,255,335404,142620,192784,0,0,0,854,14262,0x00806f02,0xa103,0xb103,0xe1,0,767,0,40
286.077638,1784055324.359954,1,255,255,335621,142695,192926,0,0,0,854,14269,0x00806f02,0xa106,0xb103,0xe1,0,767,0,43
291.072290,1784055329.354607,1,255,255,335777,142750,193027,0,0,0,854,14275,0x00800002,0xb103,0xffff,0xe0,0,767,0,31
296.071991,1784055334.354307,1,255,255,335777,142750,193027,0,0,0,854,14275,0x00800002,0xb103,0xffff,0xe0,0,767,0,0
301.071620,1784055339.353937,1,255,255,335777,142750,193027,0,0,0,854,14275,0x00800002,0xb103,0xffff,0xe0,0,767,0,0
306.071269,1784055344.353586,1,255,255,335777,142750,193027,0,0,0,854,14275,0x00800002,0xb103,0xffff,0xe0,0,768,0,0
311.070878,1784055349.353195,1,255,255,335777,142750,193027,0,0,0,854,14275,0x00800002,0xb103,0xffff,0xe0,0,768,0,0
316.070595,1784055354.352912,1,255,255,335777,142750,193027,0,0,0,854,14275,0x00800002,0xb103,0xffff,0xe0,0,768,0,0
321.071849,1784055359.354165,1,255,255,335777,142750,193027,0,0,0,855,14275,0x00800002,0xb103,0xffff,0xe0,0,769,0,0
326.071574,1784055364.353891,1,255,255,335777,142750,193027,0,0,0,855,14275,0x00800002,0xb103,0xffff,0xe0,0,769,0,0
331.069688,1784055369.352005,1,255,255,335777,142750,193027,0,0,0,855,14275,0x00800002,0xb103,0xffff,0xe0,0,769,0,0
336.069301,1784055374.351618,1,255,255,335777,142750,193027,0,0,0,855,14275,0x00800002,0xb103,0xffff,0xe0,0,770,0,0
341.070873,1784055379.353189,1,255,255,335777,142750,193027,0,0,0,855,14275,0x00800002,0xb103,0xffff,0xe0,0,770,0,0
346.071319,1784055384.353636,1,255,255,335777,142750,193027,0,0,0,855,14275,0x00800002,0xb103,0xffff,0xe0,0,770,0,0
351.068469,1784055389.350785,1,255,255,335909,142796,193113,0,0,0,855,14279,0x00800002,0xa106,0xb104,0xe1,0,770,0,26
356.373506,1784055394.655823,1,255,255,336121,142870,193251,0,0,0,856,14287,0x00806f02,0xa103,0xb103,0xe1,0,770,0,42
361.650486,1784055399.932803,1,255,255,336324,142940,193384,0,0,0,856,14294,0x00806f02,0xa103,0xb102,0xe1,0,770,0,40
366.873558,1784055405.155874,1,255,255,336526,143010,193516,0,0,0,856,14301,0x00806f02,0xa104,0xb103,0xe1,0,770,0,40
371.875649,1784055410.157965,1,255,255,336731,143081,193650,0,0,0,856,14308,0x00806f02,0xa106,0xb103,0xe1,0,770,0,41
376.906338,1784055415.188655,1,255,255,336930,143150,193780,0,0,0,856,14315,0x00806f02,0xa103,0xb104,0xe1,0,770,0,39
382.005854,1784055420.288170,1,255,255,337132,143220,193912,0,0,0,856,14322,0x00806f02,0xa104,0xb104,0xe1,0,770,0,40
387.000273,1784055425.282590,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,770,0,34
392.000017,1784055430.282334,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,770,0,0
396.999686,1784055435.282002,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,770,0,0
401.999633,1784055440.281949,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,771,0,0
406.999922,1784055445.282239,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,771,0,0
411.998615,1784055450.280932,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,771,0,0
416.998405,1784055455.280721,1,255,255,337304,143280,194024,0,0,0,856,14328,0x02800002,0xb103,0xffff,0xe0,0,772,0,0
421.997967,1784055460.280283,1,255,255,337304,143280,194024,0,0,0,856,14328,0x02800002,0xb103,0xffff,0xe0,0,772,0,0
426.997708,1784055465.280025,1,255,255,337304,143280,194024,0,0,0,856,14328,0x02800002,0xb103,0xffff,0xe0,0,772,0,0
431.999668,1784055470.281985,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,773,0,0
436.997063,1784055475.279380,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,773,0,0
441.996785,1784055480.279102,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,773,0,0
446.996419,1784055485.278735,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,774,0,0
451.996078,1784055490.278395,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,774,0,0
456.995840,1784055495.278157,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,774,0,0
461.995526,1784055500.277842,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,775,0,0
466.995182,1784055505.277498,1,255,255,337304,143280,194024,0,0,0,856,14328,0x00800002,0xb103,0xffff,0xe0,0,775,0,0
471.995113,1784055510.277430,1,255,255,337462,143335,194127,0,0,0,856,14333,0x00800002,0xa106,0xb103,0xe1,0,775,0,31
476.994644,1784055515.276960,1,255,255,337671,143408,194263,0,0,0,857,14340,0x00800002,0xa106,0xb103,0xe1,0,775,0,41
482.218336,1784055520.500653,1,255,255,337878,143480,194398,0,0,0,857,14348,0x00806f02,0xa104,0xb104,0xe1,0,775,0,41
487.211977,1784055525.494293,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,775,0,5
492.211677,1784055530.493993,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,775,0,0
497.211284,1784055535.493601,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,775,0,0
502.210976,1784055540.493292,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,776,0,0
507.210658,1784055545.492975,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,776,0,0
512.210397,1784055550.492713,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,776,0,0
517.210052,1784055555.492369,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,777,0,0
522.209774,1784055560.492090,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,777,0,0
527.209428,1784055565.491744,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,777,0,0
532.209047,1784055570.491364,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,778,0,0
537.208825,1784055575.491141,1,255,255,337906,143490,194416,0,0,0,857,14349,0x00800002,0xb104,0xffff,0xe0,0,778,0,0
542.209205,1784055580.491521,1,255,255,337944,143503,194441,0,0,0,857,14350,0x00800002,0xa106,0xb103,0xe1,0,778,0,7
547.431134,1784055585.713451,1,255,255,338138,143570,194568,0,0,0,857,14357,0x00806f02,0xa104,0xb104,0xe1,0,778,0,38
552.425429,1784055590.707746,1,255,255,338214,143596,194618,0,0,0,857,14359,0x00800002,0xa106,0xb136,0xe1,0,778,0,15
557.425746,1784055595.708063,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,778,0,10
562.424284,1784055600.706601,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,778,0,0
567.423936,1784055605.706253,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,778,0,0
572.423734,1784055610.706050,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,779,0,0
577.423265,1784055615.705582,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,779,0,0
582.422954,1784055620.705270,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,779,0,0
587.422739,1784055625.705056,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,780,0,0
592.422335,1784055630.704652,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,780,0,0
597.422063,1784055635.704380,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,780,0,0
602.421725,1784055640.704041,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,781,0,0
607.421423,1784055645.703740,1,255,255,338266,143614,194652,0,0,0,857,14361,0x00800002,0xa106,0xb104,0xe1,0,781,0,0
612.605825,1784055650.888142,1,255,255,338282,143620,194662,0,0,0,857,14362,0x00800002,0xb104,0xffff,0xe0,0,781,0,3
617.910245,1784055656.192561,1,255,255,338484,143690,194794,0,0,0,857,14369,0x00806f02,0xa104,0xb104,0xe1,0,781,0,40
622.966490,1784055661.248807,1,255,255,338683,143760,194923,0,0,0,857,14376,0x00806f02,0xa103,0xb102,0xe1,0,781,0,39
627.960256,1784055666.242573,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,781,0,31
632.959838,1784055671.242155,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,781,0,0
637.959563,1784055676.241879,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,781,0,0
642.959116,1784055681.241432,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,782,0,0
647.958864,1784055686.241181,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,782,0,0
652.958537,1784055691.240854,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,782,0,0
657.958185,1784055696.240502,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,783,0,0
662.958974,1784055701.241290,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,783,0,0
667.957753,1784055706.240070,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,783,0,0
672.957355,1784055711.239672,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,784,0,0
677.959874,1784055716.242191,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,784,0,0
682.956656,1784055721.238973,1,255,255,338838,143814,195024,0,0,0,857,14381,0x00800002,0xa106,0xb104,0xe1,0,784,0,0
687.956397,1784055726.238714,1,255,255,338991,143867,195124,0,0,0,857,14386,0x00800002,0xa106,0xb103,0xe1,0,784,0,30
692.956106,1784055731.238423,1,255,255,339192,143937,195255,0,0,0,857,14393,0x00800002,0xa106,0xb104,0xe1,0,784,0,40
697.955782,1784055736.238098,1,255,255,339400,144009,195391,0,0,0,857,14400,0x00800002,0xa106,0xb104,0xe1,0,784,0,41
702.955550,1784055741.237866,1,255,255,339423,144017,195406,0,0,0,857,14401,0x00800002,0xa106,0xb103,0xe1,0,784,0,4
707.955124,1784055746.237441,1,255,255,339423,144017,195406,0,0,0,857,14401,0x00800002,0xa106,0xb103,0xe1,0,784,0,0
712.954819,1784055751.237136,1,255,255,339423,144017,195406,0,0,0,857,14401,0x00800002,0xa106,0xb103,0xe1,0,784,0,0
717.954423,1784055756.236740,1,255,255,339423,144017,195406,0,0,0,857,14401,0x02800002,0xa106,0xb103,0xe1,0,785,0,0
722.954117,1784055761.236434,1,255,255,339423,144017,195406,0,0,0,857,14401,0x02800002,0xa106,0xb103,0xe1,0,785,0,0
727.953828,1784055766.236144,1,255,255,339423,144017,195406,0,0,0,857,14401,0x02800002,0xa106,0xb103,0xe1,0,785,0,0
732.953500,1784055771.235816,1,255,255,339423,144017,195406,0,0,0,857,14401,0x00800002,0xa106,0xb103,0xe1,0,786,0,0
737.953146,1784055776.235463,1,255,255,339423,144017,195406,0,0,0,857,14401,0x00800002,0xa106,0xb103,0xe1,0,786,0,0
742.952928,1784055781.235245,1,255,255,339423,144017,195406,0,0,0,857,14401,0x00800002,0xa106,0xb103,0xe1,0,786,0,0
747.952552,1784055786.234868,1,255,255,339423,144017,195406,0,0,0,857,14401,0x00800002,0xa106,0xb103,0xe1,0,787,0,0
752.952198,1784055791.234515,1,255,255,339423,144017,195406,0,0,0,857,14401,0x00800002,0xa106,0xb103,0xe1,0,787,0,0
757.951977,1784055796.234294,1,255,255,339564,144066,195498,0,0,0,857,14406,0x00800002,0xa106,0xb103,0xe1,0,787,0,28
762.951654,1784055801.233971,1,255,255,339752,144131,195621,0,0,0,857,14413,0x00800002,0xa106,0xb102,0xe1,0,787,0,37
768.016859,1784055806.299176,1,255,255,339950,144200,195750,0,0,0,857,14420,0x00806f02,0xa104,0xb102,0xe1,0,787,0,39
773.018974,1784055811.301290,1,255,255,340157,144272,195885,0,0,0,857,14427,0x00806f02,0xa106,0xb102,0xe1,0,787,0,41
778.016714,1784055816.299030,1,255,255,340353,144340,196013,0,0,0,857,14434,0x00800002,0xa104,0xb102,0xe1,0,787,0,39
783.139360,1784055821.421676,1,255,255,340554,144410,196144,0,0,0,857,14441,0x00806f02,0xa103,0xb103,0xe1,0,787,0,40
788.141304,1784055826.423620,1,255,255,340765,144483,196282,0,0,0,857,14448,0x00806f02,0xa106,0xb103,0xe1,0,787,0,42
793.141440,1784055831.423757,1,255,255,340979,144557,196422,0,0,0,857,14455,0x00806f02,0xa106,0xb103,0xe1,0,787,0,42
798.135507,1784055836.417824,1,255,255,341175,144625,196550,0,0,0,857,14462,0x00800002,0xa106,0xb104,0xe1,0,787,0,39
803.140559,1784055841.422876,1,255,255,341365,144691,196674,0,0,0,857,14469,0x00806f02,0xa106,0xb103,0xe1,0,787,0,38
808.139724,1784055846.422041,1,255,255,341568,144762,196806,0,0,0,857,14476,0x00800002,0xa106,0xb103,0xe1,0,787,0,40
813.308133,1784055851.590450,1,255,255,341762,144830,196932,0,0,0,857,14483,0x00800002,0xb102,0xffff,0xe0,0,787,0,38
818.536576,1784055856.818892,1,255,255,341968,144900,197068,0,0,0,858,14490,0x00806f02,0xa103,0xb103,0xe1,0,787,0,41
823.812404,1784055862.094721,1,255,255,342168,144970,197198,0,0,0,858,14497,0x00806f02,0xa104,0xb102,0xe1,0,787,0,40
828.930434,1784055867.212751,1,255,255,342369,145040,197329,0,0,0,858,14504,0x00800002,0xb103,0xffff,0xe0,0,787,0,40
834.111928,1784055872.394245,1,255,255,342570,145110,197460,0,0,0,858,14511,0x00806f02,0xa103,0xb102,0xe1,0,787,0,40
839.312038,1784055877.594354,1,255,255,342772,145180,197592,0,0,0,858,14518,0x00806f02,0xa104,0xb102,0xe1,0,787,0,40
844.314685,1784055882.597001,1,255,255,342968,145248,197720,0,0,0,858,14524,0x00806f02,0xa106,0xb102,0xe1,0,787,0,39
849.313084,1784055887.595401,1,255,255,343157,145314,197843,0,0,0,858,14531,0x00800002,0xa106,0xb102,0xe1,0,787,0,37
854.410073,1784055892.692389,1,255,255,343348,145380,197968,0,0,0,858,14538,0x00806f02,0xa103,0xb102,0xe1,0,787,0,38
859.412885,1784055897.695202,1,255,255,343531,145444,198087,0,0,0,858,14544,0x00806f02,0xa106,0xb102,0xe1,0,787,0,36
864.409862,1784055902.692178,1,255,255,343720,145510,198210,0,0,0,858,14551,0x00800002,0xa104,0xb102,0xe1,0,787,0,37
869.461410,1784055907.743726,1,255,255,343920,145580,198340,0,0,0,858,14558,0x00800002,0xb104,0xffff,0xe0,0,787,0,40
874.460474,1784055912.742791,1,255,255,344125,145651,198474,0,0,0,858,14565,0x00800002,0xa106,0xb103,0xe1,0,787,0,41
879.460363,1784055917.742679,1,255,255,344321,145720,198601,0,0,0,858,14572,0x00800002,0xb104,0xffff,0xe0,0,787,0,39
884.731166,1784055923.013483,1,255,255,344520,145790,198730,0,0,0,858,14579,0x00806f02,0xa104,0xb103,0xe1,0,787,0,39
889.764995,1784055928.047312,1,255,255,344720,145860,198860,0,0,0,858,14586,0x00806f02,0xa104,0xb104,0xe1,0,787,0,40
895.058831,1784055933.341147,1,255,255,344922,145930,198992,0,0,0,858,14593,0x00800002,0xb104,0xffff,0xe0,0,787,0,40
900.307395,1784055938.589711,1,255,255,345123,146000,199123,0,0,0,858,14600,0x00806f02,0xa103,0xb102,0xe1,0,787,0,40
905.606998,1784055943.889315,1,255,255,345324,146070,199254,0,0,0,858,14607,0x00806f02,0xa103,0xb102,0xe1,0,787,0,40
910.862415,1784055949.144732,1,255,255,345526,146140,199386,0,0,0,858,14614,0x00806f02,0xa103,0xb104,0xe1,0,787,0,40
915.857675,1784055954.139991,1,255,255,345727,146210,199517,0,0,0,858,14621,0x00800002,0xb104,0xffff,0xe0,0,787,0,40
920.957206,1784055959.239522,1,255,255,345927,146280,199647,0,0,0,858,14628,0x00800002,0xb104,0xffff,0xe0,0,787,0,40
926.262422,1784055964.544739,1,255,255,346129,146350,199779,0,0,0,858,14635,0x00806f02,0xa104,0xb104,0xe1,0,787,0,40
931.462252,1784055969.744568,1,255,255,346330,146420,199910,0,0,0,858,14642,0x00806f02,0xa104,0xb104,0xe1,0,787,0,40
936.499280,1784055974.781597,1,255,255,346532,146490,200042,0,0,0,858,14649,0x00800002,0xb102,0xffff,0xe0,0,787,0,40
941.703976,1784055979.986292,1,255,255,346732,146560,200172,0,0,0,858,14656,0x00806f02,0xa103,0xb102,0xe1,0,787,0,40
946.804334,1784055985.086651,1,255,255,346932,146630,200302,0,0,0,858,14663,0x00806f02,0xa104,0xb102,0xe1,0,787,0,40
951.855050,1784055990.137366,1,255,255,347132,146700,200432,0,0,0,858,14670,0x00800002,0xb104,0xffff,0xe0,0,787,0,40
956.853976,1784055995.136293,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,787,0,9
961.853671,1784056000.135988,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,787,0,0
966.853964,1784056005.136281,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,787,0,0
971.852911,1784056010.135227,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,788,0,0
976.853729,1784056015.136046,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,788,0,0
981.852309,1784056020.134625,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,788,0,0
986.851950,1784056025.134267,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,789,0,0
991.854110,1784056030.136427,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,789,0,0
996.853924,1784056035.136241,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,789,0,0
1001.853848,1784056040.136164,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,790,0,0
1006.850626,1784056045.132943,1,255,255,347179,146716,200463,0,0,0,858,14671,0x00800002,0xa106,0xb104,0xe1,0,790,0,0
