row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L2:I7:T6,simulate_imu_prior,0.5172038070013514,,,,
R2:L2:I7:T6,cpu_golden,18.156845561999944,,,,
R2:L2:I7:T6,torch_gpu,2.104915574993356,0,1,2.104915574993356,2.104915574993356
R2:L2:I7:T8,simulate_imu_prior,0.6041636699956143,,,,
R2:L2:I7:T8,cpu_golden,18.79739806499856,,,,
R2:L2:I7:T8,torch_gpu,1.900924405999831,0,1,1.900924405999831,1.900924405999831
R2:L2:I8:T6,simulate_imu_prior,0.5162390689947642,,,,
R2:L2:I8:T6,cpu_golden,17.989911903001484,,,,
R2:L2:I8:T6,torch_gpu,1.8642670520057436,0,1,1.8642670520057436,1.8642670520057436
R2:L2:I8:T8,simulate_imu_prior,0.5131300270004431,,,,
R2:L2:I8:T8,cpu_golden,19.79602416799753,,,,
R2:L2:I8:T8,torch_gpu,1.911083425002289,0,1,1.911083425002289,1.911083425002289
